nome_drs,dt_semana,semana,cod_drs.x,pop,pop_60,area,casos_not,casos_sin,casos_not_pc,casos_sin_pc,obitos_not,obitos_sin,obitos_not_pc,obitos_sin_pc
Barretos,2020-09-12,2020-W37,16,425090,73090,714082,759,779,178.550424615964,183.2553106401,19,20,4.46964172292926,4.70488602413607
Barretos,2020-09-19,2020-W38,16,425090,73090,714082,802,739,188.665929567856,173.845538591828,32,17,7.5278176386177,3.99915312051566
Barretos,2020-09-26,2020-W39,16,425090,73090,714082,713,566,167.729186760451,133.148274483051,7,22,1.64671010844762,5.17537462654967
Barretos,2020-10-03,2020-W40,16,425090,73090,714082,740,410,174.080782893034,96.4501634947893,24,8,5.64586322896328,1.88195440965443
Barretos,2020-10-10,2020-W41,16,425090,73090,714082,528,340,124.208991037192,79.9830624103131,10,11,2.35244301206803,2.58768731327484
Barretos,2020-10-17,2020-W42,16,425090,73090,714082,715,287,168.199675362864,67.5151144463525,16,8,3.76390881930885,1.88195440965443
Barretos,2020-10-24,2020-W43,16,425090,73090,714082,326,306,76.6896421934179,71.9847561692818,16,5,3.76390881930885,1.17622150603402
Barretos,2020-10-31,2020-W44,16,425090,73090,714082,334,155,78.5715966030723,36.4628666870545,16,1,3.76390881930885,0.235244301206803
Barretos,2020-11-07,2020-W45,16,425090,73090,714082,49,133,11.5269707591334,31.2874920605048,4,2,0.940977204827213,0.470488602413607
Barretos,2020-11-14,2020-W46,16,425090,73090,714082,369,142,86.8051471453104,33.4046907713661,6,3,1.41146580724082,0.70573290362041
Barretos,2020-11-21,2020-W47,16,425090,73090,714082,160,192,37.6390881930885,45.1669058317062,3,0,0.70573290362041,0
Barretos,2020-11-28,2020-W48,16,425090,73090,714082,105,265,24.7006516267143,62.3397398198029,2,3,0.470488602413607,0.70573290362041
Barretos,2020-12-05,2020-W49,16,425090,73090,714082,294,380,69.1618245548002,89.3928344585852,7,5,1.64671010844762,1.17622150603402
Barretos,2020-12-12,2020-W50,16,425090,73090,714082,342,534,80.4535510127267,125.620456844433,3,9,0.70573290362041,2.11719871086123
Barretos,2020-12-19,2020-W51,16,425090,73090,714082,381,535,89.628078759792,125.85570114564,6,6,1.41146580724082,1.41146580724082
Barretos,2020-12-26,2020-W52,16,425090,73090,714082,364,603,85.6289256392764,141.852313627702,1,12,0.235244301206803,2.82293161448164
Barretos,2021-01-02,2020-W53,16,425090,73090,714082,347,798,81.6297725187607,187.724952363029,1,11,0.235244301206803,2.58768731327484
Barretos,2021-01-09,2021-W01,16,425090,73090,714082,746,999,175.492248700275,235.009056905596,7,22,1.64671010844762,5.17537462654967
Barretos,2021-01-16,2021-W02,16,425090,73090,714082,931,998,219.012444423534,234.77381260439,8,26,1.88195440965443,6.11635183137688
Barretos,2021-01-23,2021-W03,16,425090,73090,714082,876,871,206.07400785716,204.897786351126,10,21,2.35244301206803,4.94013032534287
Barretos,2021-01-30,2021-W04,16,425090,73090,714082,704,778,165.611988049589,183.020066338893,15,20,3.52866451810205,4.70488602413607
Barretos,2021-02-06,2021-W05,16,425090,73090,714082,713,770,167.729186760451,181.138111929239,34,21,7.99830624103131,4.94013032534287
Barretos,2021-02-13,2021-W06,16,425090,73090,714082,674,729,158.554659013385,171.49309557976,29,11,6.82208473499729,2.58768731327484
Barretos,2021-02-20,2021-W07,16,425090,73090,714082,792,814,186.313486555788,191.488861182338,12,18,2.82293161448164,4.23439742172246
Barretos,2021-02-27,2021-W08,16,425090,73090,714082,1089,922,256.181044014209,216.895245712673,15,26,3.52866451810205,6.11635183137688
Barretos,2021-03-06,2021-W09,16,425090,73090,714082,1240,1040,291.702933496436,244.654073255075,12,12,2.82293161448164,2.82293161448164
Barretos,2021-03-13,2021-W10,16,425090,73090,714082,1320,1064,310.52247759298,250.299936484039,29,23,6.82208473499729,5.41061892775647
Barretos,2021-03-20,2021-W11,16,425090,73090,714082,1187,623,279.234985532475,146.557199651838,28,7,6.58684043379049,1.64671010844762
Barretos,2021-03-27,2021-W12,16,425090,73090,714082,1176,132,276.647298219201,31.052247759298,59,0,13.8794137712014,0
Bauru,2020-02-29,2020-W09,12,1741281,287181,2885579,0,6,0,0.344573908519073,0,0,0,0
Bauru,2020-03-07,2020-W10,12,1741281,287181,2885579,0,14,0,0.804005786544504,0,0,0,0
Bauru,2020-03-14,2020-W11,12,1741281,287181,2885579,0,29,0,1.66544055784219,0,0,0,0
Bauru,2020-03-21,2020-W12,12,1741281,287181,2885579,0,67,0,3.84774197846298,0,5,0,0.287144923765894
Bauru,2020-03-28,2020-W13,12,1741281,287181,2885579,0,69,0,3.96259994796934,0,8,0,0.459431878025431
Bauru,2020-04-04,2020-W14,12,1741281,287181,2885579,15,76,0.861434771297683,4.36460284124159,0,10,0,0.574289847531788
Bauru,2020-04-11,2020-W15,12,1741281,287181,2885579,27,73,1.55058258833583,4.19231588698206,5,4,0.287144923765894,0.229715939012715
Bauru,2020-04-18,2020-W16,12,1741281,287181,2885579,94,99,5.39832456679881,5.6854694905647,9,8,0.51686086277861,0.459431878025431
Bauru,2020-04-25,2020-W17,12,1741281,287181,2885579,74,151,4.24974487173523,8.67177669773,8,9,0.459431878025431,0.51686086277861
Bauru,2020-05-02,2020-W18,12,1741281,287181,2885579,169,233,9.70549842328722,13.3809534474907,4,12,0.229715939012715,0.689147817038146
Bauru,2020-05-09,2020-W19,12,1741281,287181,2885579,193,276,11.0837940573635,15.8503997918774,9,15,0.51686086277861,0.861434771297683
Bauru,2020-05-16,2020-W20,12,1741281,287181,2885579,312,425,17.9178432429918,24.407318520101,11,11,0.631718832284967,0.631718832284967
Bauru,2020-05-23,2020-W21,12,1741281,287181,2885579,305,463,17.5158403497195,26.5896199407218,15,17,0.861434771297683,0.97629274080404
Bauru,2020-05-30,2020-W22,12,1741281,287181,2885579,375,715,21.5358692824421,41.0617240985229,14,24,0.804005786544504,1.37829563407629
Bauru,2020-06-06,2020-W23,12,1741281,287181,2885579,625,1047,35.8931154707368,60.1281470365782,15,29,0.861434771297683,1.66544055784219
Bauru,2020-06-13,2020-W24,12,1741281,287181,2885579,730,1258,41.9231588698206,72.245662819499,13,29,0.746576801791325,1.66544055784219
Bauru,2020-06-20,2020-W25,12,1741281,287181,2885579,1049,1485,60.2430050060846,85.2820423584706,21,39,1.20600867981676,2.23973040537397
Bauru,2020-06-27,2020-W26,12,1741281,287181,2885579,1401,1687,80.4580076392036,96.8826972786127,33,26,1.8951564968549,1.49315360358265
Bauru,2020-07-04,2020-W27,12,1741281,287181,2885579,1362,2032,78.2182772338296,116.695697018459,18,35,1.03372172555722,2.01001446636126
Bauru,2020-07-11,2020-W28,12,1741281,287181,2885579,1513,2322,86.8900539315596,133.350102596881,24,41,1.37829563407629,2.35458837488033
Bauru,2020-07-18,2020-W29,12,1741281,287181,2885579,1201,2410,68.9722106885678,138.403853255161,35,51,2.01001446636126,2.92887822241212
Bauru,2020-07-25,2020-W30,12,1741281,287181,2885579,2952,3008,169.530362991384,172.746386137562,36,46,2.06744345111444,2.64173329864623
Bauru,2020-08-01,2020-W31,12,1741281,287181,2885579,2823,2248,162.122023958224,129.100357725146,49,35,2.81402025290576,2.01001446636126
Bauru,2020-08-08,2020-W32,12,1741281,287181,2885579,2857,2147,164.074609439832,123.300030265075,37,37,2.12487243586762,2.12487243586762
Bauru,2020-08-15,2020-W33,12,1741281,287181,2885579,2674,2275,153.56510523,130.650940313482,46,51,2.64173329864623,2.92887822241212
Bauru,2020-08-22,2020-W34,12,1741281,287181,2885579,2322,2091,133.350102596881,120.084007118897,30,30,1.72286954259537,1.72286954259537
Bauru,2020-08-29,2020-W35,12,1741281,287181,2885579,2209,2355,126.860627319772,135.245259093736,37,27,2.12487243586762,1.55058258833583
Bauru,2020-09-05,2020-W36,12,1741281,287181,2885579,2204,2358,126.573482396006,135.417546047996,43,35,2.46944634438669,2.01001446636126
Bauru,2020-09-12,2020-W37,12,1741281,287181,2885579,2001,2154,114.915398491111,123.702033158347,33,46,1.8951564968549,2.64173329864623
Bauru,2020-09-19,2020-W38,12,1741281,287181,2885579,2373,2079,136.278980819293,119.394859301859,26,38,1.49315360358265,2.1823014206208
Bauru,2020-09-26,2020-W39,12,1741281,287181,2885579,2375,2162,136.3938387888,124.161465036373,37,29,2.12487243586762,1.66544055784219
Bauru,2020-10-03,2020-W40,12,1741281,287181,2885579,2004,1943,115.08768544537,111.584517375426,50,36,2.87144923765894,2.06744345111444
Bauru,2020-10-10,2020-W41,12,1741281,287181,2885579,2118,1585,121.634589707233,91.0249408337885,39,24,2.23973040537397,1.37829563407629
Bauru,2020-10-17,2020-W42,12,1741281,287181,2885579,1403,1366,80.5728656087099,78.4479931728423,31,26,1.78029852734854,1.49315360358265
Bauru,2020-10-24,2020-W43,12,1741281,287181,2885579,1660,1543,95.3321146902769,88.612923474155,32,19,1.83772751210172,1.0911507103104
Bauru,2020-10-31,2020-W44,12,1741281,287181,2885579,1597,1045,91.7140886508266,60.0132890670719,22,13,1.26343766456993,0.746576801791325
Bauru,2020-11-07,2020-W45,12,1741281,287181,2885579,427,1394,24.5221764896074,80.0560047459313,20,14,1.14857969506358,0.804005786544504
Bauru,2020-11-14,2020-W46,12,1741281,287181,2885579,1956,1479,112.331094177218,84.9374684499515,25,23,1.43572461882947,1.32086664932311
Bauru,2020-11-21,2020-W47,12,1741281,287181,2885579,1438,1695,82.5828800750712,97.3421291566381,11,17,0.631718832284967,0.97629274080404
Bauru,2020-11-28,2020-W48,12,1741281,287181,2885579,1516,1871,87.0623408858191,107.449630473198,20,38,1.14857969506358,2.1823014206208
Bauru,2020-12-05,2020-W49,12,1741281,287181,2885579,2194,1912,125.999192548474,109.804218848078,18,31,1.03372172555722,1.78029852734854
Bauru,2020-12-12,2020-W50,12,1741281,287181,2885579,2046,2196,117.499702805004,126.114050517981,29,28,1.66544055784219,1.60801157308901
Bauru,2020-12-19,2020-W51,12,1741281,287181,2885579,2088,2410,119.911720164637,138.403853255161,24,41,1.37829563407629,2.35458837488033
Bauru,2020-12-26,2020-W52,12,1741281,287181,2885579,1714,2656,98.4332798669485,152.531383504443,20,54,1.14857969506358,3.10116517667166
Bauru,2021-01-02,2020-W53,12,1741281,287181,2885579,1904,3534,109.344786970053,202.954032117734,35,72,2.01001446636126,4.13488690222888
Bauru,2021-01-09,2021-W01,12,1741281,287181,2885579,3094,4456,177.685278826335,255.903556060165,47,97,2.69916228339941,5.57061152105835
Bauru,2021-01-16,2021-W02,12,1741281,287181,2885579,4245,4298,243.786040277244,246.829776469163,62,84,3.56059705469709,4.82403471926702
Bauru,2021-01-23,2021-W03,12,1741281,287181,2885579,3892,4287,223.513608659372,246.198057636878,54,102,3.10116517667166,5.85775644482424
Bauru,2021-01-30,2021-W04,12,1741281,287181,2885579,4655,3695,267.331924026047,212.200098662996,67,103,3.84774197846298,5.91518542957742
Bauru,2021-02-06,2021-W05,12,1741281,287181,2885579,4110,3274,236.033127335565,188.022496081908,64,89,3.67545502420345,5.11117964303292
Bauru,2021-02-13,2021-W06,12,1741281,287181,2885579,3675,3000,211.051518967932,172.286954259537,140,91,8.04005786544504,5.22603761253927
Bauru,2021-02-20,2021-W07,12,1741281,287181,2885579,3645,3795,209.328649425337,217.942997138314,117,125,6.71919121612192,7.17862309414735
Bauru,2021-02-27,2021-W08,12,1741281,287181,2885579,3559,3855,204.389756736563,221.388736223504,87,121,4.99632167352656,6.94890715513464
Bauru,2021-03-06,2021-W09,12,1741281,287181,2885579,4238,4469,243.384037383972,256.650132861956,91,133,5.22603761253927,7.63805497217279
Bauru,2021-03-13,2021-W10,12,1741281,287181,2885579,4473,4714,256.879848800969,270.720234126485,142,97,8.15491583495139,5.57061152105835
Bauru,2021-03-20,2021-W11,12,1741281,287181,2885579,5612,3392,322.29146243484,194.799116282783,173,24,9.93521436229994,1.37829563407629
Bauru,2021-03-27,2021-W12,12,1741281,287181,2885579,5918,808,339.864731769312,46.4026196805685,224,2,12.8640925847121,0.114857969506358
Campinas,2020-02-29,2020-W09,3,4562125,691058,876341,0,20,0,0.4383921966189,0,0,0,0
Campinas,2020-03-07,2020-W10,3,4562125,691058,876341,0,69,0,1.51245307833521,0,1,0,0.021919609830945
Campinas,2020-03-14,2020-W11,3,4562125,691058,876341,0,118,0,2.58651396005151,0,11,0,0.241115708140395
Campinas,2020-03-21,2020-W12,3,4562125,691058,876341,3,307,0.065758829492835,6.72932021810012,0,18,0,0.39455297695701
Campinas,2020-03-28,2020-W13,3,4562125,691058,876341,9,293,0.197276488478505,6.42244568046689,0,23,0,0.504151026111735
Campinas,2020-04-04,2020-W14,3,4562125,691058,876341,40,305,0.8767843932378,6.68548099843823,5,20,0.109598049154725,0.4383921966189
Campinas,2020-04-11,2020-W15,3,4562125,691058,876341,139,364,3.04682576650136,7.97873797846398,9,18,0.197276488478505,0.39455297695701
Campinas,2020-04-18,2020-W16,3,4562125,691058,876341,210,455,4.60311806449845,9.97342247307998,16,31,0.35071375729512,0.679507904759295
Campinas,2020-04-25,2020-W17,3,4562125,691058,876341,195,599,4.27432391703428,13.1298462887361,27,45,0.591829465435515,0.986382442392525
Campinas,2020-05-02,2020-W18,3,4562125,691058,876341,421,1069,9.22815573882785,23.4320629092802,21,49,0.460311806449845,1.07406088171631
Campinas,2020-05-09,2020-W19,3,4562125,691058,876341,571,1126,12.5160972134696,24.6814806696441,32,64,0.70142751459024,1.40285502918048
Campinas,2020-05-16,2020-W20,3,4562125,691058,876341,871,1623,19.0919801627531,35.5755267556237,27,99,0.591829465435515,2.17004137326356
Campinas,2020-05-23,2020-W21,3,4562125,691058,876341,1076,2000,23.5855001780968,43.83921966189,52,124,1.13981971120914,2.71803161903718
Campinas,2020-05-30,2020-W22,3,4562125,691058,876341,1396,2595,30.5997753239992,56.8813875113023,61,159,1.33709619968765,3.48521796312026
Campinas,2020-06-06,2020-W23,3,4562125,691058,876341,2272,4487,49.8013535359071,98.3532893114503,92,233,2.01660410444694,5.10726909061019
Campinas,2020-06-13,2020-W24,3,4562125,691058,876341,2490,5240,54.5798284790531,114.858755514152,106,227,2.32347864208017,4.97575143162452
Campinas,2020-06-20,2020-W25,3,4562125,691058,876341,4262,6324,93.4213770994876,138.619612570896,167,249,3.66057484176782,5.45798284790531
Campinas,2020-06-27,2020-W26,3,4562125,691058,876341,5095,6554,111.680412088665,143.661122832014,182,257,3.98936898923199,5.63333972655287
Campinas,2020-07-04,2020-W27,3,4562125,691058,876341,5300,8158,116.173932104009,178.820177000849,178,273,3.90169054990821,5.98405348384799
Campinas,2020-07-11,2020-W28,3,4562125,691058,876341,6731,8814,147.540893772091,193.199441049949,212,280,4.64695728416034,6.1374907526646
Campinas,2020-07-18,2020-W29,3,4562125,691058,876341,5190,8489,113.762775022605,186.075567854892,214,226,4.69079650382223,4.95383182179357
Campinas,2020-07-25,2020-W30,3,4562125,691058,876341,8576,8283,187.982573910184,181.560128229718,250,211,5.47990245773625,4.6250376743294
Campinas,2020-08-01,2020-W31,3,4562125,691058,876341,9357,7620,205.101789188152,167.027426911801,231,164,5.0634298709483,3.59481601227498
Campinas,2020-08-08,2020-W32,3,4562125,691058,876341,9035,6776,198.043674822588,148.527276214483,242,142,5.30454557908869,3.11258459599419
Campinas,2020-08-15,2020-W33,3,4562125,691058,876341,9907,6090,217.157574595172,133.490423870455,223,141,4.88807299230074,3.09066498616325
Campinas,2020-08-22,2020-W34,3,4562125,691058,876341,6174,4978,135.331671096254,109.115817738444,181,126,3.96744937940105,2.76187083869907
Campinas,2020-08-29,2020-W35,3,4562125,691058,876341,6300,4799,138.093541934954,105.192207578705,159,125,3.48521796312026,2.73995122886813
Campinas,2020-09-05,2020-W36,3,4562125,691058,876341,5893,4441,129.172260733759,97.3449872592268,166,119,3.63865523193687,2.60843356988246
Campinas,2020-09-12,2020-W37,3,4562125,691058,876341,3870,3580,84.8288900457572,78.4722031947831,123,77,2.69611200920624,1.68780995698277
Campinas,2020-09-19,2020-W38,3,4562125,691058,876341,4051,3007,88.7963394251582,65.9122667616516,149,63,3.26602186481081,1.38093541934954
Campinas,2020-09-26,2020-W39,3,4562125,691058,876341,4062,2679,89.0374551332986,58.7226347371017,123,57,2.69611200920624,1.24941776036387
Campinas,2020-10-03,2020-W40,3,4562125,691058,876341,2549,2309,55.8730854590788,50.612379099652,78,60,1.70972956681371,1.3151765898567
Campinas,2020-10-10,2020-W41,3,4562125,691058,876341,2925,1862,64.1148587555141,40.8143135052196,153,33,3.35370030413459,0.723347124421185
Campinas,2020-10-17,2020-W42,3,4562125,691058,876341,2681,1835,58.7664739567636,40.2224840397841,71,34,1.5562922979971,0.74526673425213
Campinas,2020-10-24,2020-W43,3,4562125,691058,876341,2335,2084,51.1822889552566,45.6804668876894,49,29,1.07406088171631,0.635668685097405
Campinas,2020-10-31,2020-W44,3,4562125,691058,876341,2164,2026,47.434035674165,44.4091295174946,51,34,1.1179001013782,0.74526673425213
Campinas,2020-11-07,2020-W45,3,4562125,691058,876341,856,3153,18.7631860152889,69.1125297969696,22,51,0.48223141628079,1.1179001013782
Campinas,2020-11-14,2020-W46,3,4562125,691058,876341,3857,4422,84.5439351179549,96.9285146724388,52,60,1.13981971120914,1.3151765898567
Campinas,2020-11-21,2020-W47,3,4562125,691058,876341,3578,5808,78.4283639751212,127.309093898129,45,92,0.986382442392525,2.01660410444694
Campinas,2020-11-28,2020-W48,3,4562125,691058,876341,2961,6954,64.9039647094282,152.428966764392,51,94,1.1179001013782,2.06044332410883
Campinas,2020-12-05,2020-W49,3,4562125,691058,876341,6224,7694,136.427651587802,168.649478039291,76,128,1.66589034715182,2.80571005836096
Campinas,2020-12-12,2020-W50,3,4562125,691058,876341,6064,6845,132.920514014851,150.039729292819,69,116,1.51245307833521,2.54267474038962
Campinas,2020-12-19,2020-W51,3,4562125,691058,876341,6920,6909,151.683700030139,151.442584321999,93,146,2.03852371427789,3.20026303531797
Campinas,2020-12-26,2020-W52,3,4562125,691058,876341,4963,6748,108.78702359098,147.913527139217,68,150,1.49053346850426,3.28794147464175
Campinas,2021-01-02,2020-W53,3,4562125,691058,876341,5168,8312,113.280543606324,182.195796914815,106,143,2.32347864208017,3.13450420582514
Campinas,2021-01-09,2021-W01,3,4562125,691058,876341,8259,9587,181.034057593775,210.14329944927,137,165,3.00298654683947,3.61673562210593
Campinas,2021-01-16,2021-W02,3,4562125,691058,876341,9526,7878,208.806203249582,172.682686248185,139,158,3.04682576650136,3.46329835328931
Campinas,2021-01-23,2021-W03,3,4562125,691058,876341,8331,7212,182.612269501603,158.084226100775,128,126,2.80571005836096,2.76187083869907
Campinas,2021-01-30,2021-W04,3,4562125,691058,876341,8555,6040,187.522262103735,132.394443378908,140,130,3.0687453763323,2.84954927802285
Campinas,2021-02-06,2021-W05,3,4562125,691058,876341,7270,5917,159.35556347097,129.698331369702,137,152,3.00298654683947,3.33178069430364
Campinas,2021-02-13,2021-W06,3,4562125,691058,876341,7729,5596,169.416664383374,122.662136613968,159,149,3.48521796312026,3.26602186481081
Campinas,2021-02-20,2021-W07,3,4562125,691058,876341,6460,6850,141.600679507905,150.149327341973,140,229,3.0687453763323,5.01959065128641
Campinas,2021-02-27,2021-W08,3,4562125,691058,876341,7033,7833,154.160615941036,171.696303805792,173,248,3.79209250075349,5.43606323807436
Campinas,2021-03-06,2021-W09,3,4562125,691058,876341,7363,9290,161.394087185248,203.633175329479,176,302,3.85785133024632,6.61972216894539
Campinas,2021-03-13,2021-W10,3,4562125,691058,876341,10343,8861,226.714524481464,194.229662712004,285,206,6.24708880181933,4.51543962517467
Campinas,2021-03-20,2021-W11,3,4562125,691058,876341,11641,4944,255.166178042031,108.370551004192,386,43,8.46096939474477,0.942543222730635
Campinas,2021-03-27,2021-W12,3,4562125,691058,876341,12433,1279,272.526509028139,28.0351809737787,488,5,10.6967695975012,0.109598049154725
Franca,2020-02-29,2020-W09,4,696336,109259,883822,0,1,0,0.143608832517635,0,0,0,0
Franca,2020-03-07,2020-W10,4,696336,109259,883822,0,1,0,0.143608832517635,0,0,0,0
Franca,2020-03-14,2020-W11,4,696336,109259,883822,0,1,0,0.143608832517635,0,0,0,0
Franca,2020-03-21,2020-W12,4,696336,109259,883822,0,7,0,1.00526182762345,0,0,0,0
Franca,2020-03-28,2020-W13,4,696336,109259,883822,0,7,0,1.00526182762345,0,0,0,0
Franca,2020-04-04,2020-W14,4,696336,109259,883822,2,8,0.28721766503527,1.14887066014108,0,2,0,0.28721766503527
Franca,2020-04-11,2020-W15,4,696336,109259,883822,2,13,0.28721766503527,1.86691482272926,0,0,0,0
Franca,2020-04-18,2020-W16,4,696336,109259,883822,7,13,1.00526182762345,1.86691482272926,0,0,0,0
Franca,2020-04-25,2020-W17,4,696336,109259,883822,4,31,0.574435330070541,4.45187380804669,0,3,0,0.430826497552905
Franca,2020-05-02,2020-W18,4,696336,109259,883822,20,51,2.8721766503527,7.32405045839939,2,3,0.28721766503527,0.430826497552905
Franca,2020-05-09,2020-W19,4,696336,109259,883822,18,55,2.58495898531743,7.89848578846993,1,1,0.143608832517635,0.143608832517635
Franca,2020-05-16,2020-W20,4,696336,109259,883822,33,59,4.73909147308196,8.47292111854047,1,2,0.143608832517635,0.28721766503527
Franca,2020-05-23,2020-W21,4,696336,109259,883822,64,67,9.19096528112865,9.62179177868156,0,7,0,1.00526182762345
Franca,2020-05-30,2020-W22,4,696336,109259,883822,49,140,7.03683279336412,20.1052365524689,2,4,0.28721766503527,0.574435330070541
Franca,2020-06-06,2020-W23,4,696336,109259,883822,75,225,10.7706624388226,32.3119873164679,5,13,0.718044162588176,1.86691482272926
Franca,2020-06-13,2020-W24,4,696336,109259,883822,65,259,9.33457411364629,37.1946876220675,3,6,0.430826497552905,0.861652995105811
Franca,2020-06-20,2020-W25,4,696336,109259,883822,253,397,36.3330346269617,57.0127065095012,5,14,0.718044162588176,2.01052365524689
Franca,2020-06-27,2020-W26,4,696336,109259,883822,317,445,45.5239999080903,63.9059304703476,7,15,1.00526182762345,2.15413248776453
Franca,2020-07-04,2020-W27,4,696336,109259,883822,226,602,32.4555961489855,86.4525171756164,4,21,0.574435330070541,3.01578548287034
Franca,2020-07-11,2020-W28,4,696336,109259,883822,516,670,74.1021575790997,96.2179177868156,11,22,1.57969715769399,3.15939431538797
Franca,2020-07-18,2020-W29,4,696336,109259,883822,367,729,52.7044415339721,104.690838905356,15,20,2.15413248776453,2.8721766503527
Franca,2020-07-25,2020-W30,4,696336,109259,883822,591,816,84.8728200179224,117.18480733439,15,28,2.15413248776453,4.02104731049378
Franca,2020-08-01,2020-W31,4,696336,109259,883822,654,827,93.9201764665334,118.764504492084,14,28,2.01052365524689,4.02104731049378
Franca,2020-08-08,2020-W32,4,696336,109259,883822,1113,1019,159.836630592128,146.33740033547,12,23,1.72330599021162,3.30300314790561
Franca,2020-08-15,2020-W33,4,696336,109259,883822,993,994,142.603570690012,142.747179522529,30,33,4.30826497552906,4.73909147308196
Franca,2020-08-22,2020-W34,4,696336,109259,883822,832,849,119.482548654672,121.923898807472,17,32,2.4413501527998,4.59548264056433
Franca,2020-08-29,2020-W35,4,696336,109259,883822,1021,739,146.624618000506,106.126927230532,19,25,2.72856781783507,3.59022081294088
Franca,2020-09-05,2020-W36,4,696336,109259,883822,879,888,126.232163783001,127.52464327566,30,23,4.30826497552906,3.30300314790561
Franca,2020-09-12,2020-W37,4,696336,109259,883822,797,922,114.456239516555,132.40734358126,35,25,5.02630913811723,3.59022081294088
Franca,2020-09-19,2020-W38,4,696336,109259,883822,1021,855,146.624618000506,122.785551802578,38,29,5.45713563567014,4.16465614301142
Franca,2020-09-26,2020-W39,4,696336,109259,883822,996,829,143.034397187565,119.05172215712,19,28,2.72856781783507,4.02104731049378
Franca,2020-10-03,2020-W40,4,696336,109259,883822,847,666,121.636681142437,95.643482456745,28,23,4.02104731049378,3.30300314790561
Franca,2020-10-10,2020-W41,4,696336,109259,883822,867,538,124.50885779279,77.2615518944877,38,18,5.45713563567014,2.58495898531743
Franca,2020-10-17,2020-W42,4,696336,109259,883822,553,332,79.4156843822523,47.6781323958549,19,5,2.72856781783507,0.718044162588176
Franca,2020-10-24,2020-W43,4,696336,109259,883822,683,376,98.0848326095448,53.9969210266308,32,4,4.59548264056433,0.574435330070541
Franca,2020-10-31,2020-W44,4,696336,109259,883822,406,303,58.3051860021599,43.5134762528435,9,7,1.29247949265872,1.00526182762345
Franca,2020-11-07,2020-W45,4,696336,109259,883822,105,364,15.0789274143517,52.2736150364192,9,3,1.29247949265872,0.430826497552905
Franca,2020-11-14,2020-W46,4,696336,109259,883822,591,289,84.8728200179224,41.5029525975966,10,10,1.43608832517635,1.43608832517635
Franca,2020-11-21,2020-W47,4,696336,109259,883822,363,223,52.1300062039016,32.0247696514326,23,11,3.30300314790561,1.57969715769399
Franca,2020-11-28,2020-W48,4,696336,109259,883822,282,243,40.4976907699731,34.8969463017853,13,7,1.86691482272926,1.00526182762345
Franca,2020-12-05,2020-W49,4,696336,109259,883822,232,285,33.3172491440914,40.928517267526,5,9,0.718044162588176,1.29247949265872
Franca,2020-12-12,2020-W50,4,696336,109259,883822,212,322,30.4450724937387,46.2420440706785,6,11,0.861652995105811,1.57969715769399
Franca,2020-12-19,2020-W51,4,696336,109259,883822,398,493,57.1563153420188,70.7991544311941,10,8,1.43608832517635,1.14887066014108
Franca,2020-12-26,2020-W52,4,696336,109259,883822,251,631,36.0458169619264,90.6171733186278,5,19,0.718044162588176,2.72856781783507
Franca,2021-01-02,2020-W53,4,696336,109259,883822,470,1300,67.4961512832885,186.691482272926,10,32,1.43608832517635,4.59548264056433
Franca,2021-01-09,2021-W01,4,696336,109259,883822,1236,1981,177.500516991797,284.489097217435,10,41,1.43608832517635,5.88796213322304
Franca,2021-01-16,2021-W02,4,696336,109259,883822,1271,1848,182.526826129914,265.38912249259,14,36,2.01052365524689,5.16991797063487
Franca,2021-01-23,2021-W03,4,696336,109259,883822,1601,1640,229.917740860734,235.518485328922,26,35,3.73382964545851,5.02630913811723
Franca,2021-01-30,2021-W04,4,696336,109259,883822,2088,1357,299.855242296822,194.877185726431,42,33,6.03157096574068,4.73909147308196
Franca,2021-02-06,2021-W05,4,696336,109259,883822,1294,1454,185.82982927782,208.807242480642,44,32,6.31878863077595,4.59548264056433
Franca,2021-02-13,2021-W06,4,696336,109259,883822,1562,1101,224.316996392546,158.113324601916,34,15,4.8827003055996,2.15413248776453
Franca,2021-02-20,2021-W07,4,696336,109259,883822,1215,1039,174.484731508927,149.209576985823,21,20,3.01578548287034,2.8721766503527
Franca,2021-02-27,2021-W08,4,696336,109259,883822,1482,930,212.828289791135,133.556214241401,40,15,5.74435330070541,2.15413248776453
Franca,2021-03-06,2021-W09,4,696336,109259,883822,912,1099,130.971255256083,157.826106936881,28,10,4.02104731049378,1.43608832517635
Franca,2021-03-13,2021-W10,4,696336,109259,883822,1239,1194,177.93134348935,171.468946026056,28,5,4.02104731049378,0.718044162588176
Franca,2021-03-20,2021-W11,4,696336,109259,883822,1224,756,175.777211001585,108.568277383332,15,1,2.15413248776453,0.143608832517635
Franca,2021-03-27,2021-W12,4,696336,109259,883822,1517,227,217.854598929253,32.5992049815032,13,0,1.86691482272926,0
Grande São Paulo,2020-02-29,2020-W09,10,21138247,3056864,706660,1,171,0.00473076125943651,0.808960175363643,0,0,0,0
Grande São Paulo,2020-03-07,2020-W10,10,21138247,3056864,706660,11,765,0.0520383738538016,3.61903236346893,0,45,0,0.212884256674643
Grande São Paulo,2020-03-14,2020-W11,10,21138247,3056864,706660,52,2095,0.245999585490698,9.91094483851949,0,183,0,0.865729310476881
Grande São Paulo,2020-03-21,2020-W12,10,21138247,3056864,706660,265,4348,1.25365173375067,20.5693499560299,9,484,0.0425768513349286,2.28968844956727
