"data","nome_drs","total_covid_uti_mm7d","pop","leitos_pc","internacoes_7d","internacoes_7d_l","internacoes_7v7","nowcasting","notificados","now_7d","not_7d","now_7v7","not_7v7","nome.obs"
2020-06-10,"DRS 09 Marília",106.14,1109670,9.57,137,114,20.18,9,13,79,79,-5.95238095238095,6.75675675675676,"Marilia"
2020-06-11,"DRS 09 Marília",108.14,1109670,9.75,127,126,0.79,12,10,75,75,-14.7727272727273,-2.5974025974026,"Marilia"
2020-06-12,"DRS 09 Marília",109.57,1109670,9.87,136,129,5.43,23,15,86,77,-1.14942528735632,-8.33333333333333,"Marilia"
2020-06-13,"DRS 09 Marília",108.71,1109670,9.8,129,131,-1.53,10,8,89,75,-2.1978021978022,-13.7931034482759,"Marilia"
2020-06-14,"DRS 09 Marília",109.43,1109670,9.86,132,131,0.76,6,4,85,72,-6.59340659340659,-17.2413793103448,"Marilia"
2020-06-15,"DRS 09 Marília",110.29,1109670,9.94,136,129,5.43,23,21,96,83,21.5189873417722,-1.19047619047619,"Marilia"
2020-06-16,"DRS 09 Marília",111.71,1109670,10.07,138,131,5.34,19,23,102,94,22.8915662650602,16.0493827160494,"Marilia"
2020-06-17,"DRS 09 Marília",112.43,1109670,10.13,151,137,10.22,13,21,106,102,34.1772151898734,29.1139240506329,"Marilia"
2020-06-18,"DRS 09 Marília",113.14,1109670,10.2,190,127,49.61,18,7,112,99,49.3333333333333,32,"Marilia"
2020-06-19,"DRS 09 Marília",114,1109670,10.27,199,136,46.32,14,15,103,99,19.7674418604651,28.5714285714286,"Marilia"
2020-06-20,"DRS 09 Marília",116.43,1109670,10.49,221,129,71.32,12,8,105,99,17.9775280898876,32,"Marilia"
2020-06-21,"DRS 09 Marília",117.29,1109670,10.57,222,132,68.18,9,6,108,101,27.0588235294118,40.2777777777778,"Marilia"
2020-06-22,"DRS 09 Marília",119.43,1109670,10.76,225,136,65.44,16,23,101,103,5.20833333333333,24.0963855421687,"Marilia"
2020-06-23,"DRS 09 Marília",119.71,1109670,10.79,217,138,57.25,21,17,103,97,0.980392156862745,3.19148936170213,"Marilia"
2020-06-24,"DRS 09 Marília",120.57,1109670,10.87,208,151,37.75,18,15,108,91,1.88679245283019,-10.7843137254902,"Marilia"
2020-06-25,"DRS 09 Marília",123.86,1109670,11.16,181,190,-4.74,15,20,105,104,-6.25,5.05050505050505,"Marilia"
2020-06-26,"DRS 09 Marília",124,1109670,11.17,175,199,-12.06,17,15,108,104,4.85436893203883,5.05050505050505,"Marilia"
2020-06-27,"DRS 09 Marília",124,1109670,11.17,167,221,-24.43,10,18,106,114,0.952380952380952,15.1515151515152,"Marilia"
2020-06-28,"DRS 09 Marília",126.14,1109670,11.37,185,222,-16.67,20,9,117,117,8.33333333333333,15.8415841584158,"Marilia"
2020-06-29,"DRS 09 Marília",124.43,1109670,11.21,186,225,-17.33,27,25,128,119,26.7326732673267,15.5339805825243,"Marilia"
2020-06-30,"DRS 09 Marília",124.29,1109670,11.2,204,217,-5.99,10,13,117,115,13.5922330097087,18.5567010309278,"Marilia"
2020-07-01,"DRS 09 Marília",124.29,1109670,11.2,207,208,-0.48,26,18,125,118,15.7407407407407,29.6703296703297,"Marilia"
2020-07-02,"DRS 09 Marília",122.14,1109670,11.01,198,181,9.39,14,19,124,117,18.0952380952381,12.5,"Marilia"
2020-07-03,"DRS 09 Marília",122.29,1109670,11.02,192,175,9.71,18,21,125,123,15.7407407407407,18.2692307692308,"Marilia"
2020-07-04,"DRS 09 Marília",122.43,1109670,11.03,191,167,14.37,26,5,141,110,33.0188679245283,-3.50877192982456,"Marilia"
2020-07-05,"DRS 09 Marília",120.43,1109670,10.85,179,185,-3.24,21,10,142,111,21.3675213675214,-5.12820512820513,"Marilia"
2020-07-06,"DRS 09 Marília",120.86,1109670,10.89,179,186,-3.76,24,24,139,110,8.59375,-7.56302521008403,"Marilia"
2020-07-07,"DRS 09 Marília",121,1109670,10.9,171,204,-16.18,27,24,156,121,33.3333333333333,5.21739130434784,"Marilia"
2020-07-08,"DRS 09 Marília",121.14,1109670,10.92,178,207,-14.01,20,23,150,126,20,6.77966101694915,"Marilia"
2020-07-09,"DRS 09 Marília",120.86,1109670,10.89,183,198,-7.58,13,30,149,137,20.1612903225806,17.0940170940171,"Marilia"
2020-07-10,"DRS 09 Marília",120.71,1109670,10.88,195,192,1.56,33,17,164,133,31.2,8.130081300813,"Marilia"
2020-07-11,"DRS 09 Marília",120.57,1109670,10.87,195,191,2.09,16,13,154,141,9.21985815602837,28.1818181818182,"Marilia"
2020-07-12,"DRS 09 Marília",121.14,1109670,10.92,209,179,16.76,27,10,160,141,12.6760563380282,27.027027027027,"Marilia"
2020-07-13,"DRS 09 Marília",121.71,1109670,10.97,211,179,17.88,20,36,156,153,12.2302158273381,39.0909090909091,"Marilia"
2020-07-14,"DRS 09 Marília",123,1109670,11.08,218,171,27.49,20,38,149,167,-4.48717948717949,38.0165289256198,"Marilia"
2020-07-15,"DRS 09 Marília",123.86,1109670,11.16,226,178,26.97,13,19,142,163,-5.33333333333333,29.3650793650794,"Marilia"
2020-07-16,"DRS 09 Marília",124.71,1109670,11.24,244,183,33.33,14,14,143,147,-4.02684563758389,7.2992700729927,"Marilia"
2020-07-17,"DRS 09 Marília",125.57,1109670,11.32,240,195,23.08,24,26,134,156,-18.2926829268293,17.2932330827068,"Marilia"
2020-07-18,"DRS 09 Marília",126.43,1109670,11.39,244,195,25.13,12,9,130,152,-15.5844155844156,7.80141843971631,"Marilia"
2020-07-19,"DRS 09 Marília",126.57,1109670,11.41,239,209,14.35,10,11,113,153,-29.375,8.51063829787234,"Marilia"
2020-07-20,"DRS 09 Marília",126.57,1109670,11.41,241,211,14.22,26,16,119,133,-23.7179487179487,-13.0718954248366,"Marilia"
2020-07-21,"DRS 09 Marília",125.86,1109670,11.34,227,218,4.13,14,20,113,115,-24.1610738255034,-31.1377245508982,"Marilia"
2020-07-22,"DRS 09 Marília",125,1109670,11.26,215,226,-4.87,13,13,113,109,-20.4225352112676,-33.1288343558282,"Marilia"
2020-07-23,"DRS 09 Marília",125.86,1109670,11.34,211,244,-13.52,14,20,113,115,-20.979020979021,-21.7687074829932,"Marilia"
2020-07-24,"DRS 09 Marília",128.71,1109670,11.6,205,240,-14.58,14,24,103,113,-23.134328358209,-27.5641025641026,"Marilia"
2020-07-25,"DRS 09 Marília",131.71,1109670,11.87,209,244,-14.34,17,12,108,116,-16.9230769230769,-23.6842105263158,"Marilia"
2020-07-26,"DRS 09 Marília",135,1109670,12.17,210,239,-12.13,25,8,123,113,8.84955752212391,-26.1437908496732,"Marilia"
2020-07-27,"DRS 09 Marília",138.43,1109670,12.47,205,241,-14.94,21,22,118,119,-0.840336134453782,-10.5263157894737,"Marilia"
2020-07-28,"DRS 09 Marília",141.86,1109670,12.78,213,227,-6.17,16,22,120,121,6.19469026548673,5.21739130434784,"Marilia"
2020-07-29,"DRS 09 Marília",146,1109670,13.16,215,215,0,15,15,122,123,7.96460176991149,12.8440366972477,"Marilia"
2020-07-30,"DRS 09 Marília",150.43,1109670,13.56,207,211,-1.9,20,15,128,118,13.2743362831858,2.60869565217393,"Marilia"
2020-07-31,"DRS 09 Marília",153.57,1109670,13.84,211,205,2.93,16,22,130,116,26.2135922330097,2.65486725663718,"Marilia"
2020-08-01,"DRS 09 Marília",156.57,1109670,14.11,211,209,0.96,23,15,136,119,25.9259259259259,2.58620689655171,"Marilia"
2020-08-02,"DRS 09 Marília",160,1109670,14.42,194,210,-7.62,17,12,128,123,4.06504065040649,8.84955752212391,"Marilia"
2020-08-03,"DRS 09 Marília",163,1109670,14.69,194,205,-5.37,25,21,132,122,11.864406779661,2.52100840336133,"Marilia"
2020-08-04,"DRS 09 Marília",165.71,1109670,14.93,194,213,-8.92,15,19,131,119,9.16666666666667,-1.65289256198347,"Marilia"
2020-08-05,"DRS 09 Marília",169,1109670,15.23,184,215,-14.42,20,18,136,122,11.4754098360656,-0.813008130081324,"Marilia"
2020-08-06,"DRS 09 Marília",169.71,1109670,15.29,190,207,-8.21,18,22,134,129,4.6875,9.32203389830508,"Marilia"
2020-08-07,"DRS 09 Marília",170.29,1109670,15.35,201,211,-4.74,25,15,143,122,10,5.17241379310342,"Marilia"
2020-08-08,"DRS 09 Marília",170.29,1109670,15.35,188,211,-10.9,17,10,137,117,0.735294117647059,-1.68067226890756,"Marilia"
2020-08-09,"DRS 09 Marília",170.86,1109670,15.4,192,194,-1.03,15,11,135,116,5.46875,-5.69105691056911,"Marilia"
2020-08-10,"DRS 09 Marília",170.57,1109670,15.37,196,194,1.03,25,24,135,119,2.27272727272727,-2.45901639344261,"Marilia"
2020-08-11,"DRS 09 Marília",170.71,1109670,15.38,194,194,0,17,20,137,120,4.58015267175572,0.840336134453782,"Marilia"
2020-08-12,"DRS 09 Marília",170.14,1109670,15.33,207,184,12.5,20,14,137,116,0.735294117647059,-4.91803278688522,"Marilia"
2020-08-13,"DRS 09 Marília",170.43,1109670,15.36,204,190,7.37,26,20,145,114,8.2089552238806,-11.6279069767442,"Marilia"
2020-08-14,"DRS 09 Marília",170.14,1109670,15.33,198,201,-1.49,20,27,140,126,-2.0979020979021,3.27868852459018,"Marilia"
2020-08-15,"DRS 09 Marília",169.86,1109670,15.31,212,188,12.77,25,18,148,134,8.02919708029197,14.5299145299145,"Marilia"
2020-08-16,"DRS 09 Marília",168.57,1109670,15.19,224,192,16.67,21,7,154,130,14.0740740740741,12.0689655172414,"Marilia"
2020-08-17,"DRS 09 Marília",168.29,1109670,15.17,229,196,16.84,21,24,150,130,11.1111111111111,9.2436974789916,"Marilia"
2020-08-18,"DRS 09 Marília",168,1109670,15.14,230,194,18.56,22,14,155,124,13.1386861313869,3.33333333333333,"Marilia"
2020-08-19,"DRS 09 Marília",167.57,1109670,15.1,231,207,11.59,NA,14,157.5,124,14.963503649635,6.89655172413792,"Marilia"
2020-08-20,"DRS 09 Marília",167.29,1109670,15.08,222,204,8.82,NA,21,152.6,125,5.24137931034482,9.64912280701754,"Marilia"
2020-08-21,"DRS 09 Marília",166,1109670,14.96,210,198,6.06,NA,16,155.75,114,11.25,-9.52380952380952,"Marilia"
2020-08-22,"DRS 09 Marília",166,1109670,14.96,200,212,-5.66,NA,11,149.333333333333,107,0.900900900900888,-20.1492537313433,"Marilia"
2020-08-23,"DRS 09 Marília",165.71,1109670,14.93,184,224,-17.86,NA,3,150.5,103,-2.27272727272727,-20.7692307692308,"Marilia"
2020-08-24,"DRS 09 Marília",165.71,1109670,14.93,176,229,-23.14,NA,21,154,100,2.66666666666667,-23.0769230769231,"Marilia"
2020-08-25,"DRS 09 Marília",165.57,1109670,14.92,180,230,-21.74,NA,10,NA,96,NA,-22.5806451612903,"Marilia"
2020-08-26,"DRS 09 Marília",165.57,1109670,14.92,168,231,-27.27,NA,NA,NA,NA,NA,NA,"Marilia"
2020-08-27,"DRS 09 Marília",165.29,1109670,14.9,184,222,-17.12,NA,NA,NA,NA,NA,NA,"Marilia"
2020-01-06,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"Piracicaba"
2020-01-09,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"Piracicaba"
2020-01-10,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"Piracicaba"
2020-01-11,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"Piracicaba"
2020-01-13,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"Piracicaba"
2020-01-29,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"Piracicaba"
2020-01-31,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,8,NA,NA,"Piracicaba"
2020-02-05,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,8,NA,NA,"Piracicaba"
2020-02-06,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,8,NA,NA,"Piracicaba"
2020-02-07,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,9,NA,NA,"Piracicaba"
2020-02-17,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,10,NA,NA,"Piracicaba"
2020-02-18,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,10,NA,NA,"Piracicaba"
2020-02-19,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,9,NA,NA,"Piracicaba"
2020-02-24,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,9,NA,12.5,"Piracicaba"
2020-02-26,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,10,NA,25,"Piracicaba"
2020-02-27,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,10,NA,25,"Piracicaba"
2020-02-28,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,9,NA,0,"Piracicaba"
2020-02-29,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,8,NA,-20,"Piracicaba"
2020-03-01,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,8,NA,-20,"Piracicaba"
2020-03-03,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,9,NA,0,"Piracicaba"
2020-03-06,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,11,NA,22.2222222222222,"Piracicaba"
2020-03-09,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,11,NA,10,"Piracicaba"
2020-03-10,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,12,NA,20,"Piracicaba"
2020-03-11,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,14,NA,55.5555555555556,"Piracicaba"
2020-03-12,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,18,NA,125,"Piracicaba"
2020-03-13,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,18,NA,125,"Piracicaba"
2020-03-14,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,18,NA,100,"Piracicaba"
2020-03-15,NA,NA,NA,NA,NA,NA,NA,12,2,84,17,NA,54.5454545454545,"Piracicaba"
2020-03-16,NA,NA,NA,NA,NA,NA,NA,10,4,77,19,NA,72.7272727272727,"Piracicaba"
2020-03-17,NA,NA,NA,NA,NA,NA,NA,8,7,70,24,NA,100,"Piracicaba"
2020-03-18,NA,NA,NA,NA,NA,NA,NA,4,9,59.5,30,NA,114.285714285714,"Piracicaba"
2020-03-19,NA,NA,NA,NA,NA,NA,NA,6,9,56,34,NA,88.8888888888889,"Piracicaba"
2020-03-20,NA,NA,NA,NA,NA,NA,NA,20,3,70,36,NA,100,"Piracicaba"
2020-03-21,NA,NA,NA,NA,NA,NA,NA,11,5,71,39,NA,116.666666666667,"Piracicaba"
2020-03-22,NA,NA,NA,NA,NA,NA,NA,16,4,75,41,-10.7142857142857,141.176470588235,"Piracicaba"
2020-03-23,NA,NA,NA,NA,NA,NA,NA,21,19,86,56,11.6883116883117,194.736842105263,"Piracicaba"
2020-03-24,NA,NA,NA,NA,NA,NA,NA,6,13,84,62,20,158.333333333333,"Piracicaba"
2020-03-25,NA,NA,NA,NA,NA,NA,NA,11,17,91,70,52.9411764705882,133.333333333333,"Piracicaba"
2020-03-26,NA,NA,NA,NA,NA,NA,NA,12,7,97,68,73.2142857142857,100,"Piracicaba"
2020-03-27,NA,NA,NA,NA,NA,NA,NA,13,23,90,88,28.5714285714286,144.444444444444,"Piracicaba"
2020-03-28,NA,NA,NA,NA,NA,NA,NA,6,5,85,88,19.7183098591549,125.641025641026,"Piracicaba"
2020-03-29,NA,NA,NA,NA,NA,NA,NA,19,11,88,95,17.3333333333333,131.707317073171,"Piracicaba"
2020-03-30,NA,NA,NA,NA,NA,NA,NA,14,16,81,92,-5.81395348837209,64.2857142857143,"Piracicaba"
2020-03-31,NA,NA,NA,NA,NA,NA,NA,7,22,82,101,-2.38095238095238,62.9032258064516,"Piracicaba"
2020-04-01,NA,NA,NA,NA,NA,NA,NA,18,9,89,93,-2.1978021978022,32.8571428571429,"Piracicaba"
2020-04-02,NA,NA,NA,NA,NA,NA,NA,13,14,90,100,-7.21649484536082,47.0588235294118,"Piracicaba"
2020-04-03,NA,NA,NA,NA,NA,NA,NA,8,12,85,89,-5.55555555555556,1.13636363636364,"Piracicaba"
2020-04-04,NA,NA,NA,NA,NA,NA,NA,11,16,90,100,5.88235294117647,13.6363636363636,"Piracicaba"
2020-04-05,NA,NA,NA,NA,NA,NA,NA,10,4,81,93,-7.95454545454545,-2.10526315789474,"Piracicaba"
2020-04-06,NA,NA,NA,NA,NA,NA,NA,14,17,81,94,0,2.17391304347826,"Piracicaba"
2020-04-07,NA,NA,NA,NA,NA,NA,NA,7,16,81,88,-1.21951219512195,-12.8712871287129,"Piracicaba"
2020-04-08,NA,NA,NA,NA,NA,NA,NA,19,9,82,88,-7.86516853932584,-5.37634408602151,"Piracicaba"
2020-04-09,NA,NA,NA,NA,NA,NA,NA,9,12,78,86,-13.3333333333333,-14,"Piracicaba"
2020-04-10,NA,NA,NA,NA,NA,NA,NA,19,4,89,78,4.70588235294118,-12.3595505617978,"Piracicaba"
2020-04-11,NA,NA,NA,NA,NA,NA,NA,12,16,90,78,0,-22,"Piracicaba"
2020-04-12,NA,NA,NA,NA,NA,NA,NA,9,9,89,83,9.87654320987654,-10.752688172043,"Piracicaba"
2020-04-13,NA,NA,NA,NA,NA,NA,NA,9,4,84,70,3.7037037037037,-25.531914893617,"Piracicaba"
2020-04-14,NA,NA,NA,NA,NA,NA,NA,18,8,95,62,17.2839506172839,-29.5454545454545,"Piracicaba"
2020-04-15,NA,NA,NA,NA,NA,NA,NA,14,10,90,63,9.75609756097561,-28.4090909090909,"Piracicaba"
2020-04-16,NA,NA,NA,NA,NA,NA,NA,15,20,96,71,23.0769230769231,-17.4418604651163,"Piracicaba"
2020-04-17,NA,NA,NA,NA,NA,NA,NA,12,17,89,84,0,7.69230769230769,"Piracicaba"
2020-04-18,NA,NA,NA,NA,NA,NA,NA,9,10,86,78,-4.44444444444444,0,"Piracicaba"
2020-04-19,NA,NA,NA,NA,NA,NA,NA,12,9,89,78,0,-6.02409638554217,"Piracicaba"
2020-04-20,NA,NA,NA,NA,NA,NA,NA,20,21,100,95,19.047619047619,35.7142857142857,"Piracicaba"
2020-04-21,NA,NA,NA,NA,NA,NA,NA,12,11,94,98,-1.05263157894737,58.0645161290323,"Piracicaba"
2020-04-22,NA,NA,NA,NA,NA,NA,NA,13,16,93,104,3.33333333333333,65.0793650793651,"Piracicaba"
2020-04-23,NA,NA,NA,NA,NA,NA,NA,16,17,94,101,-2.08333333333333,42.2535211267606,"Piracicaba"
2020-04-24,NA,NA,NA,NA,NA,NA,NA,15,20,97,104,8.98876404494382,23.8095238095238,"Piracicaba"
2020-04-25,NA,NA,NA,NA,NA,NA,NA,19,11,107,105,24.4186046511628,34.6153846153846,"Piracicaba"
2020-04-26,NA,NA,NA,NA,NA,NA,NA,13,12,108,108,21.3483146067416,38.4615384615385,"Piracicaba"
2020-04-27,NA,NA,NA,NA,NA,NA,NA,12,11,100,98,0,3.15789473684211,"Piracicaba"
2020-04-28,NA,NA,NA,NA,NA,NA,NA,10,13,98,100,4.25531914893617,2.04081632653061,"Piracicaba"
2020-04-29,NA,NA,NA,NA,NA,NA,NA,14,26,99,110,6.45161290322581,5.76923076923077,"Piracicaba"
2020-04-30,NA,NA,NA,NA,NA,NA,NA,13,19,96,112,2.12765957446809,10.8910891089109,"Piracicaba"
2020-05-01,NA,NA,NA,NA,NA,NA,NA,28,7,109,99,12.3711340206186,-4.80769230769231,"Piracicaba"
2020-05-02,NA,NA,NA,NA,NA,NA,NA,16,8,106,96,-0.934579439252336,-8.57142857142857,"Piracicaba"
2020-05-03,NA,NA,NA,NA,NA,NA,NA,21,8,114,92,5.55555555555556,-14.8148148148148,"Piracicaba"
2020-05-04,NA,NA,NA,NA,NA,NA,NA,25,20,127,101,27,3.06122448979592,"Piracicaba"
2020-05-05,NA,NA,NA,NA,NA,NA,NA,20,21,137,109,39.7959183673469,9,"Piracicaba"
2020-05-06,NA,NA,NA,NA,NA,NA,NA,16,17,139,100,40.4040404040404,-9.09090909090909,"Piracicaba"
2020-05-07,NA,NA,NA,NA,NA,NA,NA,14,15,140,96,45.8333333333333,-14.2857142857143,"Piracicaba"
2020-05-08,NA,NA,NA,NA,NA,NA,NA,22,22,134,111,22.9357798165138,12.1212121212121,"Piracicaba"
2020-05-09,NA,NA,NA,NA,NA,NA,NA,22,6,140,109,32.0754716981132,13.5416666666667,"Piracicaba"
2020-05-10,NA,NA,NA,NA,NA,NA,NA,20,12,139,113,21.9298245614035,22.8260869565217,"Piracicaba"
2020-05-11,NA,NA,NA,NA,NA,NA,NA,25,28,139,121,9.44881889763779,19.8019801980198,"Piracicaba"
2020-05-12,NA,NA,NA,NA,NA,NA,NA,31,20,150,120,9.48905109489051,10.0917431192661,"Piracicaba"
2020-05-13,NA,NA,NA,NA,NA,NA,NA,31,20,165,123,18.705035971223,23,"Piracicaba"
2020-05-14,NA,NA,NA,NA,NA,NA,NA,19,29,170,137,21.4285714285714,42.7083333333333,"Piracicaba"
2020-05-15,NA,NA,NA,NA,NA,NA,NA,29,29,177,144,32.089552238806,29.7297297297297,"Piracicaba"
2020-05-16,NA,NA,NA,NA,NA,NA,NA,19,18,174,156,24.2857142857143,43.1192660550459,"Piracicaba"
2020-05-17,NA,NA,NA,NA,NA,NA,NA,24,10,178,154,28.0575539568345,36.283185840708,"Piracicaba"
2020-05-18,NA,NA,NA,NA,NA,NA,NA,20,37,173,163,24.4604316546763,34.7107438016529,"Piracicaba"
2020-05-19,"DRS 10 Piracicaba",114.86,1539600,7.46,135,116,16.38,19,25,161,168,7.33333333333333,40,"Piracicaba"
2020-05-20,"DRS 10 Piracicaba",114,1539600,7.4,141,117,20.51,35,12,165,160,0,30.0813008130081,"Piracicaba"
2020-05-21,"DRS 10 Piracicaba",114.57,1539600,7.44,156,108,44.44,30,26,176,157,3.52941176470588,14.5985401459854,"Piracicaba"
2020-05-22,"DRS 10 Piracicaba",114.71,1539600,7.45,164,107,53.27,25,32,172,160,-2.82485875706215,11.1111111111111,"Piracicaba"
2020-05-23,"DRS 10 Piracicaba",113.86,1539600,7.4,161,119,35.29,21,26,174,168,0,7.69230769230769,"Piracicaba"
2020-05-24,"DRS 10 Piracicaba",116,1539600,7.53,164,133,23.31,26,14,176,172,-1.12359550561798,11.6883116883117,"Piracicaba"
2020-05-25,"DRS 10 Piracicaba",117.86,1539600,7.66,169,141,19.86,27,14,183,149,5.78034682080925,-8.58895705521472,"Piracicaba"
2020-05-26,"DRS 10 Piracicaba",118.29,1539600,7.68,175,135,29.63,25,36,189,160,17.3913043478261,-4.76190476190476,"Piracicaba"
2020-05-27,"DRS 10 Piracicaba",119.71,1539600,7.78,179,141,26.95,35,20,189,168,14.5454545454545,5,"Piracicaba"
2020-05-28,"DRS 10 Piracicaba",117.86,1539600,7.66,161,156,3.21,23,35,182,177,3.40909090909091,12.7388535031847,"Piracicaba"
2020-05-29,"DRS 10 Piracicaba",119.43,1539600,7.76,155,164,-5.49,17,30,174,175,1.16279069767442,9.375,"Piracicaba"
2020-05-30,"DRS 10 Piracicaba",121.57,1539600,7.9,153,161,-4.97,25,19,178,168,2.29885057471264,0,"Piracicaba"
2020-05-31,"DRS 10 Piracicaba",123.29,1539600,8.01,152,164,-7.32,29,17,181,171,2.84090909090909,-0.581395348837209,"Piracicaba"
2020-06-01,"DRS 10 Piracicaba",124.14,1539600,8.06,143,169,-15.38,56,35,210,192,14.7540983606557,28.8590604026846,"Piracicaba"
2020-06-02,"DRS 10 Piracicaba",127.29,1539600,8.27,146,175,-16.57,34,28,219,184,15.8730158730159,15,"Piracicaba"
2020-06-03,"DRS 10 Piracicaba",128.86,1539600,8.37,145,179,-18.99,42,28,226,192,19.5767195767196,14.2857142857143,"Piracicaba"
2020-06-04,"DRS 10 Piracicaba",132.57,1539600,8.61,163,161,1.24,30,22,233,179,28.021978021978,1.12994350282486,"Piracicaba"
2020-06-05,"DRS 10 Piracicaba",132.71,1539600,8.62,176,155,13.55,34,54,250,203,43.6781609195402,16,"Piracicaba"
2020-06-06,"DRS 10 Piracicaba",133.86,1539600,8.69,194,153,26.8,41,16,266,200,49.438202247191,19.047619047619,"Piracicaba"
2020-06-07,"DRS 10 Piracicaba",133.29,1539600,8.66,194,152,27.63,34,18,271,201,49.7237569060773,17.5438596491228,"Piracicaba"
2020-06-08,"DRS 10 Piracicaba",133.86,1539600,8.69,201,143,40.56,36,30,251,196,19.5238095238095,2.08333333333333,"Piracicaba"
2020-06-09,"DRS 10 Piracicaba",134.57,1539600,8.74,207,146,41.78,35,29,252,197,15.0684931506849,7.06521739130435,"Piracicaba"
2020-06-10,"DRS 10 Piracicaba",135.57,1539600,8.81,212,145,46.21,48,43,258,212,14.1592920353982,10.4166666666667,"Piracicaba"
2020-06-11,"DRS 10 Piracicaba",135.43,1539600,8.8,214,163,31.29,30,40,258,230,10.7296137339056,28.4916201117318,"Piracicaba"
2020-06-12,"DRS 10 Piracicaba",139,1539600,9.03,239,176,35.8,36,36,260,212,4,4.43349753694581,"Piracicaba"
2020-06-13,"DRS 10 Piracicaba",140.86,1539600,9.15,257,194,32.47,45,28,264,224,-0.75187969924812,12,"Piracicaba"
2020-06-14,"DRS 10 Piracicaba",142.86,1539600,9.28,279,194,43.81,36,19,266,225,-1.8450184501845,11.9402985074627,"Piracicaba"
2020-06-15,"DRS 10 Piracicaba",144.29,1539600,9.37,278,201,38.31,45,49,275,244,9.56175298804782,24.4897959183673,"Piracicaba"
2020-06-16,"DRS 10 Piracicaba",147.86,1539600,9.6,279,207,34.78,44,40,284,255,12.6984126984127,29.4416243654822,"Piracicaba"
2020-06-17,"DRS 10 Piracicaba",151.71,1539600,9.85,293,212,38.21,46,33,282,245,9.30232558139535,15.5660377358491,"Piracicaba"
2020-06-18,"DRS 10 Piracicaba",157.14,1539600,10.21,307,214,43.46,53,41,305,246,18.2170542635659,6.95652173913046,"Piracicaba"
2020-06-19,"DRS 10 Piracicaba",159.86,1539600,10.38,286,239,19.67,48,49,317,259,21.9230769230769,22.1698113207547,"Piracicaba"
2020-06-20,"DRS 10 Piracicaba",163.29,1539600,10.61,278,257,8.17,48,28,320,259,21.2121212121212,15.625,"Piracicaba"
2020-06-21,"DRS 10 Piracicaba",167.43,1539600,10.87,275,279,-1.43,31,19,315,259,18.4210526315789,15.1111111111111,"Piracicaba"
2020-06-22,"DRS 10 Piracicaba",171.86,1539600,11.16,298,278,7.19,45,39,315,249,14.5454545454545,2.04918032786886,"Piracicaba"
2020-06-23,"DRS 10 Piracicaba",175.14,1539600,11.38,315,279,12.9,35,47,306,256,7.74647887323944,0.392156862745098,"Piracicaba"
2020-06-24,"DRS 10 Piracicaba",178.43,1539600,11.59,320,293,9.22,39,38,299,261,6.02836879432624,6.53061224489796,"Piracicaba"
2020-06-25,"DRS 10 Piracicaba",181.43,1539600,11.78,315,307,2.61,60,36,306,256,0.327868852459016,4.06504065040649,"Piracicaba"
2020-06-26,"DRS 10 Piracicaba",183.71,1539600,11.93,325,286,13.64,48,47,306,254,-3.47003154574133,-1.93050193050193,"Piracicaba"
2020-06-27,"DRS 10 Piracicaba",185.29,1539600,12.03,317,278,14.03,35,32,293,258,-8.4375,-0.386100386100386,"Piracicaba"
2020-06-28,"DRS 10 Piracicaba",185.71,1539600,12.06,318,275,15.64,56,25,318,264,0.952380952380952,1.93050193050193,"Piracicaba"
2020-06-29,"DRS 10 Piracicaba",186.86,1539600,12.14,329,298,10.4,39,64,312,289,-0.952380952380952,16.0642570281125,"Piracicaba"
2020-06-30,"DRS 10 Piracicaba",187.14,1539600,12.16,325,315,3.17,53,38,330,280,7.84313725490196,9.375,"Piracicaba"
