"data" "Aracatuba.covid" "Araraquara.covid" "Baixada_Santista.covid" "Barretos.covid" "Bauru.covid" "Campinas.covid" "Franca.covid" "Grande_Sao_Paulo.covid" "Marilia.covid" "Piracicaba.covid" "Presidente_Prudente.covid" "Registro.covid" "Ribeirao_Preto.covid" "Sao_Joao_da_Boa_Vista.covid" "Sao_Jose_do_Rio_Preto.covid" "Sorocaba.covid" "Taubate.covid" "Aracatuba.srag" "Araraquara.srag" "Baixada_Santista.srag" "Barretos.srag" "Bauru.srag" "Campinas.srag" "Franca.srag" "Grande_Sao_Paulo.srag" "Marilia.srag" "Piracicaba.srag" "Presidente_Prudente.srag" "Registro.srag" "Ribeirao_Preto.srag" "Sao_Joao_da_Boa_Vista.srag" "Sao_Jose_do_Rio_Preto.srag" "Sorocaba.srag" "Taubate.srag"
"120" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.354349454237 NA 0.966169959758505 NA NA NA NA 1.13698541906702 NA 1.35844745080971 NA 1.21534951139829
"121" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.34663094323354 NA 0.942857702743036 1.30686004085757 NA NA NA 1.15103763363405 NA 1.28282000638429 NA 1.20812716723474
"122" 1.94078222859837 2.09981007592281 1.32886388733436 2.76414231225036 1.20369022709164 1.02190511715637 1.85383157852389 3.30775483244648 1.53506276654993 1.53060365717157 1.73725450900343 2.10662047519929 1.35557658189426 1.80564159827399 1.48251440685352 1.03315813231358 1.16931358523135 2.44515677435961 2.58923960547926 1.98740110617377 2.91128278786999 3.3253535192533 1.77494155333469 3.05755958875502 1.32261552012538 4.41422850277369 1.96950418155129 3.32725090938074 1.95529579179608 2.40996941227697 2.90668389389424 2.33573584124196 3.23109890457662 2.58049525052496
"123" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.33364458878482 NA 0.928099364240994 1.35420400373355 NA NA NA 1.13359031744175 NA 1.27298457371401 NA 1.17840926335688
"124" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.31156842011606 NA 0.92479157247644 1.40739538936391 NA NA NA 1.17308522573926 NA 1.2549394940078 1.28111716541288 1.04733248986194
"125" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.27141695296633 NA 0.960468568034332 1.41014965201758 NA NA NA 1.1847345717143 NA 1.29262583778497 1.26967773881008 1.00669937708189
"126" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.15236442671437 NA 0.951837561689556 1.43125104837988 NA NA NA 1.23487924245954 NA 1.30588619028166 1.25227990496533 0.989515029955869
"127" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.10017063396224 NA 0.963631156273935 1.53535568646791 NA NA NA 1.2065328384865 NA 1.34748203591665 1.23954605700569 1.02321432467921
"128" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.06856707623542 NA 0.942840867719943 1.5310480612952 NA NA NA 1.26557302040749 NA 1.30550048455624 1.21235357041591 1.12697622135184
"129" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.04866155619462 NA 0.955897349225426 1.45078665206448 NA NA NA 1.26182691540053 NA 1.2444421064497 1.17095054156523 1.12211172480082
"130" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.36618249063765 1.05830130997997 NA 0.99928631945323 1.43717730279404 NA NA NA 1.17578324075618 NA 1.2474658709073 1.11632921002193 1.08677985877157
"131" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.35923023721915 1.09567276297727 NA 1.00585527811392 1.36587756893633 NA NA NA 1.20264260199669 NA 1.25372795735996 1.08440039729294 1.08306962344569
"132" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.27774626728093 1.1318176490768 NA 1.01153525234708 1.30612558045453 NA NA NA 1.17873972928419 NA 1.27338751166906 1.10638827923755 1.14494421905949
"133" 2.2695507435758 1.80400579281797 1.40588711898661 2.84363905623459 1.19890468905062 1.00580742107834 1.71794224988131 3.38109225328055 1.51053834860291 1.30501318168897 1.62868099948778 2.05272475386448 1.25158812768667 1.97922208199978 1.29916695279549 1.05385078039964 1.16528035245147 2.73133607293526 1.5572428487618 1.80617528904217 3.64934784454625 3.59253793530618 1.81686670526732 2.78682885318347 1.37754531165439 5.42076859556055 2.04788722362471 3.63958209265947 2.05545711132311 2.62160031640604 2.74688348030467 2.21576021261748 2.43866874167173 2.61332171507897
"134" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.64599378526003 NA NA NA 1.25738065492595 1.09805370489456 NA 0.982979348342825 1.30100940069618 NA NA NA 1.29604517231634 NA 1.29106285558022 1.0793309975607 1.18638164482025
"135" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.70628420975268 NA NA NA 1.22016594567027 1.09867823348072 NA 1.01296987200922 1.30545865228962 NA NA NA 1.27918156489751 NA 1.20565772974117 1.10883742836211 1.18501394942533
"136" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.67622018986758 NA NA NA 1.15614025827373 1.14957009040598 NA 1.05107276282163 1.21991012565296 NA NA NA 1.33746930288974 NA 1.1653021502681 1.10166238485466 1.19062114381343
"137" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.64143457122098 NA NA NA 1.11275720622757 1.17211657392356 NA 1.04933703283553 1.24425084537937 NA NA NA 1.34353024661796 NA 1.21021571413796 1.09937891208483 1.14549996807172
"138" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.56458480241784 NA NA NA 1.05244603158162 1.23224310239512 NA 1.05436508193683 1.24806016770121 NA NA NA 1.37799824248552 NA 1.24262707257078 1.10957410163171 1.22382591745106
"139" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.44653073475962 NA NA NA 0.993965893206843 1.26798889354166 NA 1.03175697005362 1.32869347952861 NA NA NA 1.46156794568291 NA 1.24067415987802 1.07980730043455 1.22332080065837
"140" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.40642021443329 NA NA NA 0.958089182170505 1.2758586905328 1.77944580553545 1.03083136900247 1.31642294310564 1.1518356189829 NA NA 1.4928745553308 NA 1.26094702657894 1.05849859784641 1.25651946754331
"141" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.42868472309251 1.52906234492625 NA NA 1.01573570650264 1.27814470462876 1.69415352794091 1.04811426124392 1.23189370053284 1.1538933602105 NA NA 1.5066545080736 NA 1.20568506633065 1.0249896384883 1.25965840189443
"142" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.42197633291855 1.54022108504976 NA NA 1.01952240791633 1.28334716259518 1.58356033907358 1.05503055003546 1.27232975469458 1.13115119904819 NA NA 1.38589071416196 NA 1.20159758102534 1.16590222417405 1.23213722416824
"143" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.37558254820825 1.54013123226308 NA NA 1.04696621468875 1.27619294497149 1.59508555788742 1.04697824810578 1.26929535158896 1.12857100771792 NA NA 1.39370645095173 NA 1.2700904265687 1.19601671427843 1.25075689061454
"144" 1.97717022470369 1.72710733423027 1.4568188306969 2.58879258404587 1.39292112301114 1.00932783592556 1.48258158589527 3.31809506496147 1.69347892819062 1.22588345377691 1.30627924741396 1.93675131719861 1.2876205594579 2.1004554163619 1.26001094795165 1.12222819387555 1.23731265698804 3.07884337870796 1.47142529753598 1.78111804491951 4.18460312316131 3.26556775774683 1.84197097316902 1.99148578721263 1.18298130109722 6.83031295423819 2.0120459338745 4.37854461697511 2.10416238725634 3.05334763566111 3.14429024602812 1.93677459066753 2.20614429491948 1.93247376444712
"145" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.42802177828479 1.48853907844602 1.22753509834082 NA 1.12419644330194 1.21708431178091 1.49850673569901 1.00454017488809 1.26028377156301 1.13413902012461 NA NA 1.38190793091452 NA 1.29323062923298 1.28425713401206 1.25477492240512
"146" NA NA NA NA NA NA NA 1.15167665500653 NA NA NA NA NA NA NA NA NA 1.34592752696577 1.38099842432697 1.18225394408891 NA 1.17631148506142 1.15245061197977 1.33601691844037 1.0845924790287 1.17690729996976 1.1159166689783 NA NA 1.3138102872484 NA 1.27799803697041 1.30714625039646 1.23280184459062
"147" NA NA NA NA NA NA NA 1.09398213870937 NA NA NA NA NA NA NA NA NA 1.30966976953132 1.31308356775661 1.12535662698009 NA 1.21911324611061 1.11545144459536 1.18962327438201 1.09949348325986 1.18225043632471 1.12361284451867 NA NA 1.3344433103117 NA 1.3167847652778 1.33461640587868 1.15989513674501
"148" NA NA NA NA NA NA NA 1.07051611260641 NA NA NA NA NA NA NA NA NA 1.30113235220408 1.18856808478597 1.07539859233144 NA 1.18843110730934 1.13964541719762 1.07024827531797 1.08231532631082 1.09087247595301 1.11792668661236 NA NA 1.38193131362429 NA 1.29364009585053 1.40214165987068 1.17188646697725
"149" NA NA NA NA NA NA NA 1.05424086834039 NA NA NA NA NA NA NA NA NA 1.2454747539265 1.13201838373313 1.05584268379846 NA 1.26030528156207 1.13362151823028 1.09664258607849 1.08750542551628 1.12866423261662 1.08943662662042 1.2396293263378 NA 1.39381790848825 NA 1.23547788810285 1.41232220816021 1.26415775945239
"150" NA NA NA NA NA NA NA 1.02073215778879 NA NA NA NA NA NA NA NA NA 1.18593521739278 1.18320756790068 1.01570948390667 NA 1.24843279221624 1.1122473374301 1.23258251730742 1.08858624326035 1.30221971382603 1.07235735175314 1.23832359036393 NA 1.36415182609872 1.14793976617695 1.29706492840983 1.46100203182469 1.27740965708759
"151" NA NA NA NA NA NA NA 0.98994063558645 NA NA NA NA NA NA NA NA NA 1.20290778677546 1.15648000832545 0.994122124097686 NA 1.26957643922446 1.18945172005872 1.35332657490281 1.07269756980257 1.37523227452913 1.11027978287045 1.23672054054423 NA 1.41838751709511 1.12898152442287 1.3459800583109 1.29923957363211 1.30636117462319
"152" NA NA NA NA NA NA NA 0.964501853122773 NA NA NA NA NA NA NA NA NA 1.18920890970102 1.10910735644063 0.996277492085665 NA 1.35151197550223 1.24678934654334 1.34970479389063 1.0796872211733 1.49992493027364 1.10843566231662 1.24747261766935 NA 1.4501836202768 1.14749610775739 1.30527647954203 1.25395457122683 1.31880536048025
"153" NA NA NA NA NA NA NA 0.965752997003799 NA NA NA NA NA NA NA NA NA 1.16111065763709 1.11215254380738 1.02108645763797 NA 1.34671336081794 1.25698212759042 1.35883834407288 1.08436299769656 1.53631287952729 1.10420937691359 1.30335230531824 NA 1.4305922739576 1.18230576527893 1.33802815978487 1.18268841207957 1.33053594586376
"154" NA NA NA NA NA NA NA 0.978582250027986 NA NA NA NA NA NA NA NA NA 1.22714232700241 1.174045948818 1.06037312528074 NA 1.33249336929945 1.299085431526 1.50874203639562 1.01247324853017 1.66543111029844 1.16529490322799 1.28904589102975 NA 1.44234788483558 1.15613148494967 1.34228879086525 1.17311291887574 1.31743184748951
"155" 2.37512415157668 1.66318712534683 1.61905478972656 2.10310773213313 1.41845254516928 1.18540593876182 1.33396907441128 3.249454335709 1.88230852249955 1.13147472872787 1.23321418104374 1.81085795631205 1.30843444915058 1.69717835812947 1.04893393485441 1.19550000507296 1.29423348769452 3.47009721146158 1.42021698266433 2.02657080554234 5.38647399844136 3.11638099988752 1.86515578676566 2.21071025481139 1.26858326552832 9.02832034144588 1.98848913967596 4.86265549628318 2.02448824320519 3.69366062307412 2.97618886094883 1.78213296432843 1.57742888515211 1.98223562564065
"156" NA NA NA NA NA NA NA 0.973539115304985 NA NA NA NA NA NA NA NA NA 1.34884779508637 1.18687640989752 1.09867781473002 NA 1.30089213668951 1.3176215124944 1.70030201718498 1.00807031910352 1.72817439637358 1.18490279659582 1.3060452631369 NA 1.42453618261076 1.18125228773501 1.31321486928291 1.17066148509653 1.38626563188272
"157" NA NA NA NA NA NA NA 0.973478153157846 NA NA NA NA NA NA NA NA NA 1.4740878947203 1.18244596989357 1.10559043066154 NA 1.33681118412504 1.21866083710233 1.81340227513147 1.03408494879437 1.75045972604759 1.29198593200475 1.3159674770756 NA 1.32246221006037 1.26846089152157 1.36892927485926 1.09571656053163 1.41517605193528
"158" NA NA NA NA NA NA NA 0.94973807767802 NA NA NA NA NA NA NA NA NA 1.58569474043521 1.15082332598125 1.08782229114004 1.27516889859649 1.24126466305834 1.21950740186256 1.98494567816185 1.10986591709415 1.81436113764067 1.3169932092994 1.4183314074636 NA 1.27686855429894 1.27809301940373 1.3838352371235 1.0886437085357 1.26656437702423
"159" NA NA NA NA NA NA NA 0.941649866061411 NA NA NA NA NA NA NA NA NA 1.62979594093158 1.09305836073539 1.11145447472393 1.26733074900311 1.21814619768208 1.18453457403275 2.02633626820979 1.1148722136107 1.72483644037565 1.33681441599069 1.44618498358497 NA 1.21197132292226 1.24878391713919 1.39734992675003 1.03228590032199 1.19982979928371
"160" NA NA NA NA NA NA NA 0.956329355078181 NA NA NA NA NA NA NA NA NA 1.66226018772574 1.12076416723077 1.11591387223682 1.27317187020653 1.15794698989089 1.11918819592068 1.96970349493425 1.1509654390397 1.59011917472254 1.29432951826917 1.48680901784283 NA 1.11874447556378 1.28706962033433 1.40425357041757 1.04518287421872 1.15956326734276
"161" NA NA NA NA NA NA NA 0.956517231080787 NA NA NA NA NA NA NA NA NA 1.69793913790877 1.19940051080113 1.08437254269238 1.2674987367305 1.03367889618314 1.09201032763374 2.08986172405181 1.16022048478914 1.38213510466582 1.30247130514241 1.50217293293803 NA 1.1340120895132 1.27934370840248 1.43411427084452 1.0403632719126 1.20382981005037
"162" NA NA NA NA NA NA NA 0.940624799675959 NA NA NA NA NA NA NA NA NA 1.70747469397992 1.2843978902733 1.13816248162657 1.23128391361415 1.00849685282891 1.08944549246703 2.23616620052078 1.16344753123261 1.2634191705432 1.35636298207803 1.4463613793228 NA 1.09127922183788 1.211352333489 1.41922373705445 1.05622876541324 1.17436156118267
"163" NA NA NA NA NA NA NA 0.927926356161599 NA NA NA NA NA NA NA NA NA 1.78136552270664 1.30710995652608 1.09093612046863 1.23454533410978 0.995386872108219 1.16851762625159 2.06527141843088 1.19660728190273 1.22687035696388 1.3182635550732 1.46455150039268 NA 1.06503105396067 1.30281367709747 1.37811669314111 1.10588594604274 1.1901624958424
"164" NA NA NA NA NA NA NA 0.992662245233143 NA NA NA NA NA NA NA NA NA 1.70331044631073 1.35536523580167 1.08287112334472 1.29250411552617 1.03902223355263 1.14251509505109 2.21001079808227 1.20446454819586 1.23218029788921 1.2846973960127 1.46862878371481 NA 1.1182675649921 1.29254451545641 1.33373799653314 1.06444454128562 1.18882506507035
"165" NA NA NA NA NA NA NA 0.987004394017906 NA NA NA NA NA NA NA NA NA 1.50802447334086 1.42218003474855 1.06702832418274 1.3196705769976 0.98751144847793 1.20715650119606 2.27643182323943 1.22192986778639 1.22208075423337 1.16805234173036 1.51162654947174 NA 1.15465639849571 1.15314786725368 1.27020759075388 1.08910785799651 1.20513039022028
"166" 2.16605232296293 1.63274988761476 1.64224244743812 1.85468863247076 1.57678128897593 1.2186788817574 1.51025865454389 3.16875397248997 2.08042033024252 1.05565729787589 1.3569458740095 1.71060874712281 1.1734880469687 1.92761647913656 1.10205208996422 1.1745057313291 1.30523672339399 3.43754173962205 1.52178278581116 2.01559447801298 7.01989669895221 2.18365341299878 1.73958460703149 2.01959140446041 1.28173722464 8.09835012061059 1.97080935103841 4.77748804117669 1.81088472273372 5.21151424032364 3.07751775884355 1.76575262472738 1.25118402298145 2.03206645447025
"167" 1.29577221331698 1.62001881219742 3.41356380666161 2.52869735324966 2.16994195449062 2.27466383218254 3.12072916432372 2.32007884913498 2.47917965457535 1.79953203648229 1.89282542827142 1.65493929154654 2.58837832311207 2.68749493952319 2.21701545130126 2.39698327206781 3.21038220702098 1.9133770250607 2.60256594925165 3.48006148437134 1.40351237039782 5.50195127061685 1.55963499481427 2.52208952857899 1.16951632653172 1.89566172356627 1.97095697606229 3.28105593523144 2.28888457446749 1.71711726661617 3.55708619522196 1.54329852880811 5.82981585091995 1.05755620570369
