"data","dt_evoluca","sg_uf","n"
"11",2020-04-27,"CE",51
"11",2020-04-27,"ES",9
"11",2020-04-27,"MA",42
"11",2020-04-27,"MG",4
"11",2020-04-27,"MT",1
"11",2020-04-27,"PA",79
"11",2020-04-27,"PB",4
"11",2020-04-27,"PE",63
"11",2020-04-27,"PI",1
"11",2020-04-27,"PR",4
"11",2020-04-27,"RJ",176
"11",2020-04-27,"RN",3
"11",2020-04-27,"RO",3
"11",2020-04-27,"RR",2
"11",2020-04-27,"RS",2
"11",2020-04-27,"SP",146
"11",2020-04-28,"AC",2
"11",2020-04-28,"AL",13
"11",2020-04-28,"AM",67
"11",2020-04-28,"AP",2
"11",2020-04-28,"BA",8
"11",2020-04-28,"CE",59
"11",2020-04-28,"ES",9
"11",2020-04-28,"GO",2
"11",2020-04-28,"MA",46
"11",2020-04-28,"MG",3
"11",2020-04-28,"PA",77
"11",2020-04-28,"PB",4
"11",2020-04-28,"PE",48
"11",2020-04-28,"PI",4
"11",2020-04-28,"PR",8
"11",2020-04-28,"RJ",229
"11",2020-04-28,"RN",4
"11",2020-04-28,"RO",1
"11",2020-04-28,"RR",1
"11",2020-04-28,"RS",5
"11",2020-04-28,"SC",1
"11",2020-04-28,"SE",1
"11",2020-04-28,"SP",147
"11",2020-04-28,"TO",1
"11",2020-04-29,"AC",2
"11",2020-04-29,"AL",5
"11",2020-04-29,"AM",64
"11",2020-04-29,"AP",4
"11",2020-04-29,"BA",9
"11",2020-04-29,"CE",58
"11",2020-04-29,"DF",2
"11",2020-04-29,"ES",10
"11",2020-04-29,"GO",2
"11",2020-04-29,"MA",36
"11",2020-04-29,"MG",8
"11",2020-04-29,"PA",85
"11",2020-04-29,"PB",6
"11",2020-04-29,"PE",57
"11",2020-04-29,"PI",1
"11",2020-04-29,"PR",4
"11",2020-04-29,"RJ",243
"11",2020-04-29,"RN",3
"11",2020-04-29,"RO",3
"11",2020-04-29,"RS",3
"11",2020-04-29,"SC",3
"11",2020-04-29,"SP",158
"11",2020-04-29,"TO",1
"11",2020-04-30,"AC",2
"11",2020-04-30,"AL",8
"11",2020-04-30,"AM",57
"11",2020-04-30,"AP",3
"11",2020-04-30,"BA",12
"11",2020-04-30,"CE",83
"11",2020-04-30,"DF",1
"11",2020-04-30,"ES",3
"11",2020-04-30,"GO",5
"11",2020-04-30,"MA",47
"11",2020-04-30,"MG",1
"11",2020-04-30,"PA",81
"11",2020-04-30,"PB",5
"11",2020-04-30,"PE",67
"11",2020-04-30,"PR",1
"11",2020-04-30,"RJ",244
"11",2020-04-30,"RN",1
"11",2020-04-30,"RS",6
"11",2020-04-30,"SC",4
"11",2020-04-30,"SP",142
"11",2020-04-30,"TO",1
"11",2020-05-01,"AC",1
"11",2020-05-01,"AL",8
"11",2020-05-01,"AM",57
"11",2020-05-01,"AP",2
"11",2020-05-01,"BA",5
"11",2020-05-01,"CE",88
"11",2020-05-01,"DF",1
"11",2020-05-01,"ES",10
"11",2020-05-01,"GO",4
"11",2020-05-01,"MA",33
"11",2020-05-01,"MG",2
"11",2020-05-01,"MS",1
"11",2020-05-01,"PA",101
"11",2020-05-01,"PB",7
"11",2020-05-01,"PE",81
"11",2020-05-01,"PI",2
"11",2020-05-01,"RJ",214
"11",2020-05-01,"RN",7
"11",2020-05-01,"RR",2
"11",2020-05-01,"RS",2
"11",2020-05-01,"SC",1
"11",2020-05-01,"SP",158
"11",2020-05-01,"TO",1
"11",2020-05-02,"AC",2
"11",2020-05-02,"AL",9
"11",2020-05-02,"AM",67
"11",2020-05-02,"AP",1
"11",2020-05-02,"BA",12
"11",2020-05-02,"CE",74
"11",2020-05-02,"DF",1
"11",2020-05-02,"ES",7
"11",2020-05-02,"GO",1
"11",2020-05-02,"MA",36
"11",2020-05-02,"MG",12
"11",2020-05-02,"MT",1
"11",2020-05-02,"PA",107
"11",2020-05-02,"PB",5
"11",2020-05-02,"PE",54
"11",2020-05-02,"PI",1
"11",2020-05-02,"PR",5
"11",2020-05-02,"RJ",234
"11",2020-05-02,"RN",3
"11",2020-05-02,"RO",2
"11",2020-05-02,"RR",1
"11",2020-05-02,"RS",7
"11",2020-05-02,"SC",2
"11",2020-05-02,"SE",1
"11",2020-05-02,"SP",148
"11",2020-05-02,"TO",1
"11",2020-05-03,"AC",2
"11",2020-05-03,"AL",12
"11",2020-05-03,"AM",59
"11",2020-05-03,"AP",1
"11",2020-05-03,"BA",13
"11",2020-05-03,"CE",91
"11",2020-05-03,"ES",10
"11",2020-05-03,"GO",2
"11",2020-05-03,"MA",48
"11",2020-05-03,"MG",4
"11",2020-05-03,"MS",1
"11",2020-05-03,"MT",1
"11",2020-05-03,"PA",97
"11",2020-05-03,"PB",3
"11",2020-05-03,"PE",75
"11",2020-05-03,"PI",4
"11",2020-05-03,"PR",3
"11",2020-05-03,"RJ",244
"11",2020-05-03,"RO",1
"11",2020-05-03,"RS",4
"11",2020-05-03,"SC",1
"11",2020-05-03,"SE",2
"11",2020-05-03,"SP",156
"11",2020-05-03,"TO",1
"11",2020-05-04,"AC",2
"11",2020-05-04,"AL",16
"11",2020-05-04,"AM",61
"11",2020-05-04,"AP",5
"11",2020-05-04,"BA",15
"11",2020-05-04,"CE",92
"11",2020-05-04,"DF",1
"11",2020-05-04,"ES",11
"11",2020-05-04,"GO",2
"11",2020-05-04,"MA",45
"11",2020-05-04,"MG",5
"11",2020-05-04,"PA",103
"11",2020-05-04,"PB",13
"11",2020-05-04,"PE",84
"11",2020-05-04,"PR",2
"11",2020-05-04,"RJ",236
"11",2020-05-04,"RN",3
"11",2020-05-04,"RO",2
"11",2020-05-04,"RR",1
"11",2020-05-04,"RS",6
"11",2020-05-04,"SC",4
"11",2020-05-04,"SE",1
"11",2020-05-04,"SP",160
"11",2020-05-05,"AC",3
"11",2020-05-05,"AL",7
"11",2020-05-05,"AM",63
"11",2020-05-05,"AP",8
"11",2020-05-05,"BA",11
"11",2020-05-05,"CE",106
"11",2020-05-05,"ES",16
"11",2020-05-05,"GO",1
"11",2020-05-05,"MA",37
"11",2020-05-05,"MG",8
"11",2020-05-05,"PA",114
"11",2020-05-05,"PB",10
"11",2020-05-05,"PE",69
"11",2020-05-05,"PI",2
"11",2020-05-05,"PR",2
"11",2020-05-05,"RJ",199
"11",2020-05-05,"RN",5
"11",2020-05-05,"RO",1
"11",2020-05-05,"RR",2
"11",2020-05-05,"RS",9
"11",2020-05-05,"SC",3
"11",2020-05-05,"SE",3
"11",2020-05-05,"SP",185
"11",2020-05-05,"TO",1
"11",2020-05-06,"AC",5
"11",2020-05-06,"AL",16
"11",2020-05-06,"AM",56
"11",2020-05-06,"AP",6
"11",2020-05-06,"BA",9
"11",2020-05-06,"CE",91
"11",2020-05-06,"DF",1
"11",2020-05-06,"ES",9
"11",2020-05-06,"GO",4
"11",2020-05-06,"MA",21
"11",2020-05-06,"MG",2
"11",2020-05-06,"MS",1
"11",2020-05-06,"PA",99
"11",2020-05-06,"PB",10
"11",2020-05-06,"PE",78
"11",2020-05-06,"PI",5
"11",2020-05-06,"PR",4
"11",2020-05-06,"RJ",206
"11",2020-05-06,"RN",3
"11",2020-05-06,"RR",1
"11",2020-05-06,"RS",2
"11",2020-05-06,"SC",2
"11",2020-05-06,"SE",4
"11",2020-05-06,"SP",161
"11",2020-05-07,"AC",3
"11",2020-05-07,"AL",12
"11",2020-05-07,"AM",56
"11",2020-05-07,"AP",3
"11",2020-05-07,"BA",14
"11",2020-05-07,"CE",106
"11",2020-05-07,"DF",1
"11",2020-05-07,"ES",8
"11",2020-05-07,"GO",3
"11",2020-05-07,"MA",34
"11",2020-05-07,"MG",7
"11",2020-05-07,"MT",1
"11",2020-05-07,"PA",96
"11",2020-05-07,"PB",8
"11",2020-05-07,"PE",84
"11",2020-05-07,"PR",1
"11",2020-05-07,"RJ",193
"11",2020-05-07,"RN",7
"11",2020-05-07,"RO",1
"11",2020-05-07,"RR",1
"11",2020-05-07,"RS",1
"11",2020-05-07,"SC",2
"11",2020-05-07,"SE",1
"11",2020-05-07,"SP",180
"11",2020-05-08,"AC",1
"11",2020-05-08,"AL",18
"11",2020-05-08,"AM",51
"11",2020-05-08,"AP",5
"11",2020-05-08,"BA",18
"11",2020-05-08,"CE",115
"11",2020-05-08,"DF",3
"11",2020-05-08,"ES",8
"11",2020-05-08,"GO",2
"11",2020-05-08,"MA",22
"11",2020-05-08,"MG",5
"11",2020-05-08,"PA",105
"11",2020-05-08,"PB",16
"11",2020-05-08,"PE",73
"11",2020-05-08,"PI",2
"11",2020-05-08,"PR",2
"11",2020-05-08,"RJ",180
"11",2020-05-08,"RN",4
"11",2020-05-08,"RO",4
"11",2020-05-08,"RR",1
"11",2020-05-08,"RS",8
"11",2020-05-08,"SC",1
"11",2020-05-08,"SE",3
"11",2020-05-08,"SP",206
"11",2020-05-09,"AC",1
"11",2020-05-09,"AL",20
"11",2020-05-09,"AM",45
"11",2020-05-09,"AP",3
"11",2020-05-09,"BA",14
"11",2020-05-09,"CE",119
"11",2020-05-09,"DF",3
"11",2020-05-09,"ES",9
"11",2020-05-09,"GO",5
"11",2020-05-09,"MA",32
"11",2020-05-09,"MG",6
"11",2020-05-09,"MT",3
"11",2020-05-09,"PA",98
"11",2020-05-09,"PB",20
"11",2020-05-09,"PE",98
"11",2020-05-09,"PI",1
"11",2020-05-09,"PR",2
"11",2020-05-09,"RJ",189
"11",2020-05-09,"RN",5
"11",2020-05-09,"RR",3
"11",2020-05-09,"RS",5
"11",2020-05-09,"SC",2
"11",2020-05-09,"SE",5
"11",2020-05-09,"SP",175
"11",2020-05-09,"TO",3
"11",2020-05-10,"AC",2
"11",2020-05-10,"AL",19
"11",2020-05-10,"AM",50
"11",2020-05-10,"AP",3
"11",2020-05-10,"BA",13
"11",2020-05-10,"CE",114
"11",2020-05-10,"DF",2
"11",2020-05-10,"ES",10
"11",2020-05-10,"GO",5
"11",2020-05-10,"MA",30
"11",2020-05-10,"MG",8
"11",2020-05-10,"PA",98
"11",2020-05-10,"PB",15
"11",2020-05-10,"PE",66
"11",2020-05-10,"PI",1
"11",2020-05-10,"PR",1
"11",2020-05-10,"RJ",172
"11",2020-05-10,"RN",5
"11",2020-05-10,"RO",3
"11",2020-05-10,"RR",2
"11",2020-05-10,"RS",1
"11",2020-05-10,"SC",5
"11",2020-05-10,"SE",2
"11",2020-05-10,"SP",209
"11",2020-05-10,"TO",1
"11",2020-05-11,"AC",4
"11",2020-05-11,"AL",15
"11",2020-05-11,"AM",57
"11",2020-05-11,"AP",6
"11",2020-05-11,"BA",14
"11",2020-05-11,"CE",121
"11",2020-05-11,"ES",23
"11",2020-05-11,"GO",5
"11",2020-05-11,"MA",22
"11",2020-05-11,"MG",5
"11",2020-05-11,"MT",3
"11",2020-05-11,"PA",111
"11",2020-05-11,"PB",10
"11",2020-05-11,"PE",81
"11",2020-05-11,"PI",4
"11",2020-05-11,"PR",1
"11",2020-05-11,"RJ",177
"11",2020-05-11,"RN",7
"11",2020-05-11,"RO",4
"11",2020-05-11,"RR",2
"11",2020-05-11,"RS",6
"11",2020-05-11,"SC",3
"11",2020-05-11,"SE",5
"11",2020-05-11,"SP",169
"11",2020-05-11,"TO",4
"11",2020-05-12,"AC",3
"11",2020-05-12,"AL",12
"11",2020-05-12,"AM",65
"11",2020-05-12,"AP",2
"11",2020-05-12,"BA",17
"11",2020-05-12,"CE",112
"11",2020-05-12,"DF",3
"11",2020-05-12,"ES",17
"11",2020-05-12,"MA",32
"11",2020-05-12,"MG",7
"11",2020-05-12,"MS",1
"11",2020-05-12,"PA",115
"11",2020-05-12,"PB",12
"11",2020-05-12,"PE",89
"11",2020-05-12,"PI",4
"11",2020-05-12,"PR",4
"11",2020-05-12,"RJ",186
"11",2020-05-12,"RN",10
"11",2020-05-12,"RO",1
"11",2020-05-12,"RR",2
"11",2020-05-12,"RS",4
"11",2020-05-12,"SC",1
"11",2020-05-12,"SE",4
"11",2020-05-12,"SP",183
"11",2020-05-12,"TO",4
"11",2020-05-13,"AC",3
"11",2020-05-13,"AL",21
"11",2020-05-13,"AM",51
"11",2020-05-13,"AP",3
"11",2020-05-13,"BA",12
"11",2020-05-13,"CE",123
"11",2020-05-13,"DF",3
"11",2020-05-13,"ES",23
"11",2020-05-13,"GO",2
"11",2020-05-13,"MA",41
"11",2020-05-13,"MG",7
"11",2020-05-13,"MT",3
"11",2020-05-13,"PA",96
"11",2020-05-13,"PB",13
"11",2020-05-13,"PE",78
"11",2020-05-13,"PI",4
"11",2020-05-13,"PR",2
"11",2020-05-13,"RJ",168
"11",2020-05-13,"RN",6
"11",2020-05-13,"RO",3
"11",2020-05-13,"RR",1
"11",2020-05-13,"RS",7
"11",2020-05-13,"SC",3
"11",2020-05-13,"SE",5
"11",2020-05-13,"SP",193
"11",2020-05-13,"TO",1
"11",2020-05-14,"AC",4
"11",2020-05-14,"AL",22
"11",2020-05-14,"AM",45
"11",2020-05-14,"AP",1
"11",2020-05-14,"BA",26
"11",2020-05-14,"CE",115
"11",2020-05-14,"DF",4
"11",2020-05-14,"ES",12
"11",2020-05-14,"GO",6
"11",2020-05-14,"MA",43
"11",2020-05-14,"MG",5
"11",2020-05-14,"MS",1
"11",2020-05-14,"MT",3
"11",2020-05-14,"PA",103
"11",2020-05-14,"PB",16
"11",2020-05-14,"PE",107
"11",2020-05-14,"PI",4
"11",2020-05-14,"PR",2
"11",2020-05-14,"RJ",182
"11",2020-05-14,"RN",9
"11",2020-05-14,"RO",6
"11",2020-05-14,"RR",4
"11",2020-05-14,"RS",7
"11",2020-05-14,"SC",1
"11",2020-05-14,"SE",3
"11",2020-05-14,"SP",198
"11",2020-05-14,"TO",3
"11",2020-05-15,"",1
"11",2020-05-15,"AC",2
"11",2020-05-15,"AL",23
"11",2020-05-15,"AM",37
"11",2020-05-15,"AP",2
"11",2020-05-15,"BA",12
"11",2020-05-15,"CE",124
"11",2020-05-15,"DF",1
"11",2020-05-15,"ES",14
"11",2020-05-15,"MA",26
"11",2020-05-15,"MG",2
"11",2020-05-15,"MS",1
"11",2020-05-15,"MT",1
"11",2020-05-15,"PA",108
"11",2020-05-15,"PB",19
"11",2020-05-15,"PE",91
"11",2020-05-15,"PI",2
"11",2020-05-15,"PR",3
"11",2020-05-15,"RJ",161
"11",2020-05-15,"RN",8
"11",2020-05-15,"RO",4
"11",2020-05-15,"RR",3
"11",2020-05-15,"RS",8
"11",2020-05-15,"SC",2
"11",2020-05-15,"SE",2
"11",2020-05-15,"SP",181
"11",2020-05-15,"TO",6
"11",2020-05-16,"AC",2
"11",2020-05-16,"AL",22
"11",2020-05-16,"AM",41
"11",2020-05-16,"AP",3
"11",2020-05-16,"BA",24
"11",2020-05-16,"CE",99
"11",2020-05-16,"DF",3
"11",2020-05-16,"ES",6
"11",2020-05-16,"GO",2
"11",2020-05-16,"MA",36
"11",2020-05-16,"MG",5
"11",2020-05-16,"MT",2
"11",2020-05-16,"PA",89
"11",2020-05-16,"PB",19
"11",2020-05-16,"PE",95
"11",2020-05-16,"PI",2
"11",2020-05-16,"PR",1
"11",2020-05-16,"RJ",162
"11",2020-05-16,"RN",7
"11",2020-05-16,"RO",3
"11",2020-05-16,"RR",1
"11",2020-05-16,"RS",5
"11",2020-05-16,"SC",2
"11",2020-05-16,"SE",5
"11",2020-05-16,"SP",224
"11",2020-05-16,"TO",1
"11",2020-05-17,"AC",9
"11",2020-05-17,"AL",21
"11",2020-05-17,"AM",41
"11",2020-05-17,"AP",5
"11",2020-05-17,"BA",27
"11",2020-05-17,"CE",123
"11",2020-05-17,"DF",5
"11",2020-05-17,"ES",16
"11",2020-05-17,"GO",5
"11",2020-05-17,"MA",43
"11",2020-05-17,"MG",13
"11",2020-05-17,"MS",1
"11",2020-05-17,"PA",84
"11",2020-05-17,"PB",14
"11",2020-05-17,"PE",75
"11",2020-05-17,"PI",6
"11",2020-05-17,"PR",5
"11",2020-05-17,"RJ",161
"11",2020-05-17,"RN",8
"11",2020-05-17,"RO",2
"11",2020-05-17,"RR",2
"11",2020-05-17,"RS",7
"11",2020-05-17,"SC",2
"11",2020-05-17,"SE",2
"11",2020-05-17,"SP",192
"11",2020-05-17,"TO",3
"11",2020-05-18,"AC",2
"11",2020-05-18,"AL",18
"11",2020-05-18,"AM",42
"11",2020-05-18,"AP",2
"11",2020-05-18,"BA",28
"11",2020-05-18,"CE",121
"11",2020-05-18,"DF",4
"11",2020-05-18,"ES",23
"11",2020-05-18,"GO",6
"11",2020-05-18,"MA",26
"11",2020-05-18,"MG",9
"11",2020-05-18,"MT",2
"11",2020-05-18,"PA",91
"11",2020-05-18,"PB",22
"11",2020-05-18,"PE",76
"11",2020-05-18,"PI",1
"11",2020-05-18,"PR",3
"11",2020-05-18,"RJ",180
"11",2020-05-18,"RN",6
"11",2020-05-18,"RO",4
"11",2020-05-18,"RS",6
"11",2020-05-18,"SC",2
"11",2020-05-18,"SE",4
"11",2020-05-18,"SP",212
"11",2020-05-18,"TO",4
"11",2020-05-19,"AC",6
"11",2020-05-19,"AL",25
"11",2020-05-19,"AM",49
"11",2020-05-19,"AP",1
"11",2020-05-19,"BA",24
"11",2020-05-19,"CE",137
"11",2020-05-19,"DF",8
"11",2020-05-19,"ES",21
"11",2020-05-19,"GO",10
"11",2020-05-19,"MA",46
"11",2020-05-19,"MG",3
"11",2020-05-19,"MT",1
"11",2020-05-19,"PA",91
"11",2020-05-19,"PB",23
"11",2020-05-19,"PE",84
"11",2020-05-19,"PI",4
"11",2020-05-19,"PR",4
"11",2020-05-19,"RJ",123
"11",2020-05-19,"RN",5
"11",2020-05-19,"RO",4
"11",2020-05-19,"RR",2
"11",2020-05-19,"RS",7
"11",2020-05-19,"SC",4
"11",2020-05-19,"SE",2
"11",2020-05-19,"SP",184
"11",2020-05-19,"TO",7
"11",2020-05-20,"AC",7
"11",2020-05-20,"AL",18
"11",2020-05-20,"AM",35
"11",2020-05-20,"AP",3
"11",2020-05-20,"BA",35
"11",2020-05-20,"CE",113
"11",2020-05-20,"DF",5
"11",2020-05-20,"ES",19
"11",2020-05-20,"GO",5
"11",2020-05-20,"MA",33
"11",2020-05-20,"MG",8
"11",2020-05-20,"MS",1
"11",2020-05-20,"MT",1
"11",2020-05-20,"PA",82
"11",2020-05-20,"PB",12
"11",2020-05-20,"PE",76
"11",2020-05-20,"PI",3
"11",2020-05-20,"PR",4
"11",2020-05-20,"RJ",135
"11",2020-05-20,"RN",7
"11",2020-05-20,"RO",4
"11",2020-05-20,"RR",1
"11",2020-05-20,"RS",6
"11",2020-05-20,"SC",3
"11",2020-05-20,"SE",3
"11",2020-05-20,"SP",197
"11",2020-05-20,"TO",2
"11",2020-05-21,"AC",5
"11",2020-05-21,"AL",23
"11",2020-05-21,"AM",37
"11",2020-05-21,"AP",4
"11",2020-05-21,"BA",28
"11",2020-05-21,"CE",115
"11",2020-05-21,"DF",6
"11",2020-05-21,"ES",21
"11",2020-05-21,"GO",3
"11",2020-05-21,"MA",39
"11",2020-05-21,"MG",5
"11",2020-05-21,"MT",1
"11",2020-05-21,"PA",92
"11",2020-05-21,"PB",18
"11",2020-05-21,"PE",76
"11",2020-05-21,"PI",5
"11",2020-05-21,"PR",5
"11",2020-05-21,"RJ",133
"11",2020-05-21,"RN",8
"11",2020-05-21,"RO",4
"11",2020-05-21,"RR",3
"11",2020-05-21,"RS",6
"11",2020-05-21,"SC",3
"11",2020-05-21,"SE",3
"11",2020-05-21,"SP",207
"11",2020-05-21,"TO",3
"11",2020-05-22,"AC",5
"11",2020-05-22,"AL",14
"11",2020-05-22,"AM",44
"11",2020-05-22,"AP",8
"11",2020-05-22,"BA",43
"11",2020-05-22,"CE",117
"11",2020-05-22,"DF",8
"11",2020-05-22,"ES",32
"11",2020-05-22,"GO",5
"11",2020-05-22,"MA",41
"11",2020-05-22,"MG",12
"11",2020-05-22,"MT",1
"11",2020-05-22,"PA",81
"11",2020-05-22,"PB",24
"11",2020-05-22,"PE",71
"11",2020-05-22,"PI",4
"11",2020-05-22,"PR",5
"11",2020-05-22,"RJ",146
"11",2020-05-22,"RN",7
"11",2020-05-22,"RO",5
"11",2020-05-22,"RR",3
"11",2020-05-22,"RS",4
"11",2020-05-22,"SC",3
"11",2020-05-22,"SE",4
"11",2020-05-22,"SP",220
"11",2020-05-22,"TO",2
"11",2020-05-23,"AC",11
"11",2020-05-23,"AL",26
"11",2020-05-23,"AM",20
"11",2020-05-23,"AP",1
"11",2020-05-23,"BA",38
"11",2020-05-23,"CE",94
"11",2020-05-23,"DF",8
"11",2020-05-23,"ES",16
"11",2020-05-23,"GO",4
"11",2020-05-23,"MA",35
"11",2020-05-23,"MG",10
"11",2020-05-23,"MT",4
"11",2020-05-23,"PA",85
"11",2020-05-23,"PB",14
"11",2020-05-23,"PE",43
"11",2020-05-23,"PI",5
"11",2020-05-23,"PR",5
"11",2020-05-23,"RJ",153
"11",2020-05-23,"RN",7
"11",2020-05-23,"RO",2
"11",2020-05-23,"RR",5
"11",2020-05-23,"RS",6
"11",2020-05-23,"SC",1
"11",2020-05-23,"SE",3
"11",2020-05-23,"SP",221
"11",2020-05-23,"TO",1
"11",2020-05-24,"AC",1
"11",2020-05-24,"AL",14
"11",2020-05-24,"AM",30
"11",2020-05-24,"AP",3
"11",2020-05-24,"BA",34
"11",2020-05-24,"CE",85
"11",2020-05-24,"DF",7
"11",2020-05-24,"ES",27
"11",2020-05-24,"GO",4
"11",2020-05-24,"MA",36
"11",2020-05-24,"MG",7
"11",2020-05-24,"MS",1
"11",2020-05-24,"MT",3
"11",2020-05-24,"PA",69
"11",2020-05-24,"PB",20
"11",2020-05-24,"PE",53
"11",2020-05-24,"PI",9
"11",2020-05-24,"PR",4
"11",2020-05-24,"RJ",118
"11",2020-05-24,"RN",4
"11",2020-05-24,"RO",1
"11",2020-05-24,"RR",9
"11",2020-05-24,"RS",12
"11",2020-05-24,"SC",7
"11",2020-05-24,"SE",3
"11",2020-05-24,"SP",185
"11",2020-05-24,"TO",2
"11",2020-05-25,"AC",4
"11",2020-05-25,"AL",16
"11",2020-05-25,"AM",36
"11",2020-05-25,"AP",2
"11",2020-05-25,"BA",40
"11",2020-05-25,"CE",113
"11",2020-05-25,"DF",10
"11",2020-05-25,"ES",20
"11",2020-05-25,"GO",4
"11",2020-05-25,"MA",46
"11",2020-05-25,"MG",9
"11",2020-05-25,"MT",3
"11",2020-05-25,"PA",82
"11",2020-05-25,"PB",33
"11",2020-05-25,"PE",71
"11",2020-05-25,"PI",7
"11",2020-05-25,"PR",4
"11",2020-05-25,"RJ",148
"11",2020-05-25,"RN",11
"11",2020-05-25,"RO",5
"11",2020-05-25,"RR",5
"11",2020-05-25,"RS",8
"11",2020-05-25,"SC",6
"11",2020-05-25,"SE",7
"11",2020-05-25,"SP",192
"11",2020-05-25,"TO",9
"11",2020-05-26,"AC",7
"11",2020-05-26,"AL",11
"11",2020-05-26,"AM",27
"11",2020-05-26,"AP",2
"11",2020-05-26,"BA",40
"11",2020-05-26,"CE",80
"11",2020-05-26,"DF",10
"11",2020-05-26,"ES",24
"11",2020-05-26,"GO",6
"11",2020-05-26,"MA",48
"11",2020-05-26,"MG",8
"11",2020-05-26,"MT",2
"11",2020-05-26,"PA",54
"11",2020-05-26,"PB",18
"11",2020-05-26,"PE",49
"11",2020-05-26,"PI",5
"11",2020-05-26,"PR",4
"11",2020-05-26,"RJ",109
"11",2020-05-26,"RN",9
"11",2020-05-26,"RO",3
"11",2020-05-26,"RR",5
"11",2020-05-26,"RS",4
"11",2020-05-26,"SC",10
"11",2020-05-26,"SE",5
"11",2020-05-26,"SP",204
"11",2020-05-26,"TO",3
"11",2020-05-27,"",1
"11",2020-05-27,"AC",5
"11",2020-05-27,"AL",20
"11",2020-05-27,"AM",25
"11",2020-05-27,"AP",3
"11",2020-05-27,"BA",37
"11",2020-05-27,"CE",97
"11",2020-05-27,"DF",12
"11",2020-05-27,"ES",27
"11",2020-05-27,"GO",5
"11",2020-05-27,"MA",38
"11",2020-05-27,"MG",8
"11",2020-05-27,"MT",1
"11",2020-05-27,"PA",71
"11",2020-05-27,"PB",12
"11",2020-05-27,"PE",44
"11",2020-05-27,"PI",5
"11",2020-05-27,"PR",4
"11",2020-05-27,"RJ",123
"11",2020-05-27,"RN",13
"11",2020-05-27,"RO",2
"11",2020-05-27,"RR",6
"11",2020-05-27,"RS",3
"11",2020-05-27,"SC",4
"11",2020-05-27,"SE",6
"11",2020-05-27,"SP",223
"11",2020-05-27,"TO",2
"11",2020-05-28,"AC",4
"11",2020-05-28,"AL",18
"11",2020-05-28,"AM",25
"11",2020-05-28,"AP",2
"11",2020-05-28,"BA",35
"11",2020-05-28,"CE",82
"11",2020-05-28,"DF",7
"11",2020-05-28,"ES",22
"11",2020-05-28,"GO",8
"11",2020-05-28,"MA",39
"11",2020-05-28,"MG",7
"11",2020-05-28,"MT",3
"11",2020-05-28,"PA",63
"11",2020-05-28,"PB",22
"11",2020-05-28,"PE",50
"11",2020-05-28,"PI",10
"11",2020-05-28,"PR",4
"11",2020-05-28,"RJ",117
"11",2020-05-28,"RN",12
"11",2020-05-28,"RO",2
"11",2020-05-28,"RR",7
"11",2020-05-28,"RS",5
"11",2020-05-28,"SC",4
"11",2020-05-28,"SE",2
"11",2020-05-28,"SP",198
"11",2020-05-28,"TO",1
"11",2020-05-29,"AL",20
"11",2020-05-29,"AM",18
"11",2020-05-29,"AP",4
"11",2020-05-29,"BA",38
"11",2020-05-29,"CE",89
"11",2020-05-29,"DF",12
"11",2020-05-29,"ES",25
"11",2020-05-29,"GO",7
"11",2020-05-29,"MA",27
"11",2020-05-29,"MG",15
"11",2020-05-29,"MS",1
"11",2020-05-29,"MT",6
"11",2020-05-29,"PA",67
"11",2020-05-29,"PB",20
"11",2020-05-29,"PE",60
"11",2020-05-29,"PI",8
"11",2020-05-29,"PR",2
"11",2020-05-29,"RJ",120
"11",2020-05-29,"RN",18
"11",2020-05-29,"RO",2
"11",2020-05-29,"RR",8
"11",2020-05-29,"RS",5
"11",2020-05-29,"SC",4
"11",2020-05-29,"SE",3
"11",2020-05-29,"SP",224
"11",2020-05-29,"TO",2
"11",2020-05-30,"AC",2
"11",2020-05-30,"AL",21
"11",2020-05-30,"AM",23
"11",2020-05-30,"AP",2
"11",2020-05-30,"BA",38
"11",2020-05-30,"CE",73
"11",2020-05-30,"DF",10
"11",2020-05-30,"ES",15
"11",2020-05-30,"GO",8
"11",2020-05-30,"MA",25
"11",2020-05-30,"MG",14
"11",2020-05-30,"MS",1
"11",2020-05-30,"MT",3
"11",2020-05-30,"PA",63
"11",2020-05-30,"PB",19
"11",2020-05-30,"PE",65
"11",2020-05-30,"PI",4
"11",2020-05-30,"PR",9
"11",2020-05-30,"RJ",87
"11",2020-05-30,"RN",10
"11",2020-05-30,"RO",3
"11",2020-05-30,"RR",14
"11",2020-05-30,"RS",10
"11",2020-05-30,"SC",2
"11",2020-05-30,"SE",3
"11",2020-05-30,"SP",209
"11",2020-05-30,"TO",2
"11",2020-05-31,"AC",3
"11",2020-05-31,"AL",18
"11",2020-05-31,"AM",24
"11",2020-05-31,"AP",1
"11",2020-05-31,"BA",38
"11",2020-05-31,"CE",66
"11",2020-05-31,"DF",5
"11",2020-05-31,"ES",37
"11",2020-05-31,"GO",5
"11",2020-05-31,"MA",21
"11",2020-05-31,"MG",15
"11",2020-05-31,"MT",3
"11",2020-05-31,"PA",57
"11",2020-05-31,"PB",11
"11",2020-05-31,"PE",43
"11",2020-05-31,"PI",8
"11",2020-05-31,"PR",8
"11",2020-05-31,"RJ",98
"11",2020-05-31,"RN",15
"11",2020-05-31,"RO",2
"11",2020-05-31,"RS",10
"11",2020-05-31,"SC",4
