"data","dt_evoluca","sg_uf","n"
"2020-08-31",2020-04-20,"MG",29
"2020-08-31",2020-04-20,"MS",3
"2020-08-31",2020-04-20,"MT",3
"2020-08-31",2020-04-20,"PA",43
"2020-08-31",2020-04-20,"PB",3
"2020-08-31",2020-04-20,"PE",58
"2020-08-31",2020-04-20,"PI",4
"2020-08-31",2020-04-20,"PR",27
"2020-08-31",2020-04-20,"RJ",179
"2020-08-31",2020-04-20,"RN",5
"2020-08-31",2020-04-20,"RO",1
"2020-08-31",2020-04-20,"RS",7
"2020-08-31",2020-04-20,"SC",1
"2020-08-31",2020-04-20,"SE",4
"2020-08-31",2020-04-20,"SP",241
"2020-08-31",2020-04-20,"TO",2
"2020-08-31",2020-04-20,NA,1
"2020-08-31",2020-04-21,"AL",3
"2020-08-31",2020-04-21,"AM",81
"2020-08-31",2020-04-21,"AP",1
"2020-08-31",2020-04-21,"BA",15
"2020-08-31",2020-04-21,"CE",50
"2020-08-31",2020-04-21,"DF",3
"2020-08-31",2020-04-21,"ES",5
"2020-08-31",2020-04-21,"GO",5
"2020-08-31",2020-04-21,"MA",36
"2020-08-31",2020-04-21,"MG",30
"2020-08-31",2020-04-21,"MS",2
"2020-08-31",2020-04-21,"MT",2
"2020-08-31",2020-04-21,"PA",65
"2020-08-31",2020-04-21,"PB",11
"2020-08-31",2020-04-21,"PE",78
"2020-08-31",2020-04-21,"PI",4
"2020-08-31",2020-04-21,"PR",17
"2020-08-31",2020-04-21,"RJ",159
"2020-08-31",2020-04-21,"RN",8
"2020-08-31",2020-04-21,"RO",4
"2020-08-31",2020-04-21,"RS",11
"2020-08-31",2020-04-21,"SC",5
"2020-08-31",2020-04-21,"SP",210
"2020-08-31",2020-04-22,"AC",3
"2020-08-31",2020-04-22,"AL",6
"2020-08-31",2020-04-22,"AM",95
"2020-08-31",2020-04-22,"AP",3
"2020-08-31",2020-04-22,"BA",23
"2020-08-31",2020-04-22,"CE",46
"2020-08-31",2020-04-22,"DF",9
"2020-08-31",2020-04-22,"ES",4
"2020-08-31",2020-04-22,"GO",7
"2020-08-31",2020-04-22,"MA",37
"2020-08-31",2020-04-22,"MG",26
"2020-08-31",2020-04-22,"MS",3
"2020-08-31",2020-04-22,"MT",3
"2020-08-31",2020-04-22,"PA",75
"2020-08-31",2020-04-22,"PB",9
"2020-08-31",2020-04-22,"PE",74
"2020-08-31",2020-04-22,"PI",2
"2020-08-31",2020-04-22,"PR",23
"2020-08-31",2020-04-22,"RJ",186
"2020-08-31",2020-04-22,"RN",3
"2020-08-31",2020-04-22,"RO",1
"2020-08-31",2020-04-22,"RS",18
"2020-08-31",2020-04-22,"SC",11
"2020-08-31",2020-04-22,"SE",1
"2020-08-31",2020-04-22,"SP",240
"2020-08-31",2020-04-23,"AC",1
"2020-08-31",2020-04-23,"AL",2
"2020-08-31",2020-04-23,"AM",116
"2020-08-31",2020-04-23,"AP",1
"2020-08-31",2020-04-23,"BA",22
"2020-08-31",2020-04-23,"CE",38
"2020-08-31",2020-04-23,"DF",2
"2020-08-31",2020-04-23,"ES",7
"2020-08-31",2020-04-23,"GO",5
"2020-08-31",2020-04-23,"MA",42
"2020-08-31",2020-04-23,"MG",27
"2020-08-31",2020-04-23,"MS",5
"2020-08-31",2020-04-23,"MT",2
"2020-08-31",2020-04-23,"PA",88
"2020-08-31",2020-04-23,"PB",3
"2020-08-31",2020-04-23,"PE",91
"2020-08-31",2020-04-23,"PI",3
"2020-08-31",2020-04-23,"PR",17
"2020-08-31",2020-04-23,"RJ",178
"2020-08-31",2020-04-23,"RN",4
"2020-08-31",2020-04-23,"RO",4
"2020-08-31",2020-04-23,"RS",14
"2020-08-31",2020-04-23,"SC",7
"2020-08-31",2020-04-23,"SP",275
"2020-08-31",2020-04-23,NA,1
"2020-08-31",2020-04-24,"AC",1
"2020-08-31",2020-04-24,"AL",3
"2020-08-31",2020-04-24,"AM",101
"2020-08-31",2020-04-24,"AP",1
"2020-08-31",2020-04-24,"BA",13
"2020-08-31",2020-04-24,"CE",75
"2020-08-31",2020-04-24,"DF",1
"2020-08-31",2020-04-24,"ES",11
"2020-08-31",2020-04-24,"GO",5
"2020-08-31",2020-04-24,"MA",43
"2020-08-31",2020-04-24,"MG",26
"2020-08-31",2020-04-24,"MS",2
"2020-08-31",2020-04-24,"MT",5
"2020-08-31",2020-04-24,"PA",78
"2020-08-31",2020-04-24,"PB",9
"2020-08-31",2020-04-24,"PE",103
"2020-08-31",2020-04-24,"PI",5
"2020-08-31",2020-04-24,"PR",22
"2020-08-31",2020-04-24,"RJ",233
"2020-08-31",2020-04-24,"RN",6
"2020-08-31",2020-04-24,"RO",3
"2020-08-31",2020-04-24,"RS",13
"2020-08-31",2020-04-24,"SC",11
"2020-08-31",2020-04-24,"SE",4
"2020-08-31",2020-04-24,"SP",257
"2020-08-31",2020-04-24,"TO",1
"2020-08-31",2020-04-25,"AC",1
"2020-08-31",2020-04-25,"AL",7
"2020-08-31",2020-04-25,"AM",90
"2020-08-31",2020-04-25,"AP",6
"2020-08-31",2020-04-25,"BA",29
"2020-08-31",2020-04-25,"CE",66
"2020-08-31",2020-04-25,"DF",5
"2020-08-31",2020-04-25,"ES",14
"2020-08-31",2020-04-25,"GO",6
"2020-08-31",2020-04-25,"MA",33
"2020-08-31",2020-04-25,"MG",17
"2020-08-31",2020-04-25,"MS",3
"2020-08-31",2020-04-25,"MT",1
"2020-08-31",2020-04-25,"PA",117
"2020-08-31",2020-04-25,"PB",4
"2020-08-31",2020-04-25,"PE",92
"2020-08-31",2020-04-25,"PI",4
"2020-08-31",2020-04-25,"PR",23
"2020-08-31",2020-04-25,"RJ",259
"2020-08-31",2020-04-25,"RN",6
"2020-08-31",2020-04-25,"RO",2
"2020-08-31",2020-04-25,"RR",2
"2020-08-31",2020-04-25,"RS",16
"2020-08-31",2020-04-25,"SC",1
"2020-08-31",2020-04-25,"SE",3
"2020-08-31",2020-04-25,"SP",248
"2020-08-31",2020-04-25,"TO",1
"2020-08-31",2020-04-26,"AC",2
"2020-08-31",2020-04-26,"AL",5
"2020-08-31",2020-04-26,"AM",104
"2020-08-31",2020-04-26,"AP",1
"2020-08-31",2020-04-26,"BA",16
"2020-08-31",2020-04-26,"CE",64
"2020-08-31",2020-04-26,"DF",3
"2020-08-31",2020-04-26,"ES",10
"2020-08-31",2020-04-26,"GO",8
"2020-08-31",2020-04-26,"MA",43
"2020-08-31",2020-04-26,"MG",28
"2020-08-31",2020-04-26,"MS",4
"2020-08-31",2020-04-26,"MT",1
"2020-08-31",2020-04-26,"PA",90
"2020-08-31",2020-04-26,"PB",10
"2020-08-31",2020-04-26,"PE",100
"2020-08-31",2020-04-26,"PI",2
"2020-08-31",2020-04-26,"PR",12
"2020-08-31",2020-04-26,"RJ",242
"2020-08-31",2020-04-26,"RN",1
"2020-08-31",2020-04-26,"RO",1
"2020-08-31",2020-04-26,"RS",17
"2020-08-31",2020-04-26,"SE",1
"2020-08-31",2020-04-26,"SP",263
"2020-08-31",2020-04-26,NA,1
"2020-08-31",2020-04-27,"AC",5
"2020-08-31",2020-04-27,"AL",4
"2020-08-31",2020-04-27,"AM",115
"2020-08-31",2020-04-27,"AP",7
"2020-08-31",2020-04-27,"BA",13
"2020-08-31",2020-04-27,"CE",75
"2020-08-31",2020-04-27,"DF",5
"2020-08-31",2020-04-27,"ES",11
"2020-08-31",2020-04-27,"GO",14
"2020-08-31",2020-04-27,"MA",50
"2020-08-31",2020-04-27,"MG",30
"2020-08-31",2020-04-27,"MS",1
"2020-08-31",2020-04-27,"MT",2
"2020-08-31",2020-04-27,"PA",114
"2020-08-31",2020-04-27,"PB",12
"2020-08-31",2020-04-27,"PE",101
"2020-08-31",2020-04-27,"PI",5
"2020-08-31",2020-04-27,"PR",32
"2020-08-31",2020-04-27,"RJ",215
"2020-08-31",2020-04-27,"RN",6
"2020-08-31",2020-04-27,"RO",6
"2020-08-31",2020-04-27,"RR",2
"2020-08-31",2020-04-27,"RS",13
"2020-08-31",2020-04-27,"SC",1
"2020-08-31",2020-04-27,"SP",298
"2020-08-31",2020-04-28,"AC",3
"2020-08-31",2020-04-28,"AL",17
"2020-08-31",2020-04-28,"AM",141
"2020-08-31",2020-04-28,"AP",6
"2020-08-31",2020-04-28,"BA",20
"2020-08-31",2020-04-28,"CE",85
"2020-08-31",2020-04-28,"DF",6
"2020-08-31",2020-04-28,"ES",12
"2020-08-31",2020-04-28,"GO",10
"2020-08-31",2020-04-28,"MA",55
"2020-08-31",2020-04-28,"MG",27
"2020-08-31",2020-04-28,"MS",8
"2020-08-31",2020-04-28,"MT",2
"2020-08-31",2020-04-28,"PA",129
"2020-08-31",2020-04-28,"PB",13
"2020-08-31",2020-04-28,"PE",95
"2020-08-31",2020-04-28,"PI",9
"2020-08-31",2020-04-28,"PR",31
"2020-08-31",2020-04-28,"RJ",285
"2020-08-31",2020-04-28,"RN",10
"2020-08-31",2020-04-28,"RO",2
"2020-08-31",2020-04-28,"RR",1
"2020-08-31",2020-04-28,"RS",17
"2020-08-31",2020-04-28,"SC",6
"2020-08-31",2020-04-28,"SE",1
"2020-08-31",2020-04-28,"SP",281
"2020-08-31",2020-04-28,"TO",1
"2020-08-31",2020-04-29,"AC",2
"2020-08-31",2020-04-29,"AL",11
"2020-08-31",2020-04-29,"AM",107
"2020-08-31",2020-04-29,"AP",5
"2020-08-31",2020-04-29,"BA",20
"2020-08-31",2020-04-29,"CE",90
"2020-08-31",2020-04-29,"DF",7
"2020-08-31",2020-04-29,"ES",13
"2020-08-31",2020-04-29,"GO",11
"2020-08-31",2020-04-29,"MA",36
"2020-08-31",2020-04-29,"MG",33
"2020-08-31",2020-04-29,"MS",4
"2020-08-31",2020-04-29,"MT",2
"2020-08-31",2020-04-29,"PA",134
"2020-08-31",2020-04-29,"PB",16
"2020-08-31",2020-04-29,"PE",105
"2020-08-31",2020-04-29,"PI",1
"2020-08-31",2020-04-29,"PR",28
"2020-08-31",2020-04-29,"RJ",283
"2020-08-31",2020-04-29,"RN",7
"2020-08-31",2020-04-29,"RO",7
"2020-08-31",2020-04-29,"RR",1
"2020-08-31",2020-04-29,"RS",16
"2020-08-31",2020-04-29,"SC",7
"2020-08-31",2020-04-29,"SP",327
"2020-08-31",2020-04-29,"TO",2
"2020-08-31",2020-04-30,"AC",2
"2020-08-31",2020-04-30,"AL",15
"2020-08-31",2020-04-30,"AM",104
"2020-08-31",2020-04-30,"AP",4
"2020-08-31",2020-04-30,"BA",22
"2020-08-31",2020-04-30,"CE",117
"2020-08-31",2020-04-30,"DF",8
"2020-08-31",2020-04-30,"ES",5
"2020-08-31",2020-04-30,"GO",9
"2020-08-31",2020-04-30,"MA",50
"2020-08-31",2020-04-30,"MG",34
"2020-08-31",2020-04-30,"MS",5
"2020-08-31",2020-04-30,"PA",150
"2020-08-31",2020-04-30,"PB",8
"2020-08-31",2020-04-30,"PE",120
"2020-08-31",2020-04-30,"PI",2
"2020-08-31",2020-04-30,"PR",24
"2020-08-31",2020-04-30,"RJ",311
"2020-08-31",2020-04-30,"RN",2
"2020-08-31",2020-04-30,"RO",2
"2020-08-31",2020-04-30,"RS",23
"2020-08-31",2020-04-30,"SC",8
"2020-08-31",2020-04-30,"SE",1
"2020-08-31",2020-04-30,"SP",264
"2020-08-31",2020-04-30,"TO",2
"2020-08-31",2020-05-01,"AC",1
"2020-08-31",2020-05-01,"AL",13
"2020-08-31",2020-05-01,"AM",90
"2020-08-31",2020-05-01,"AP",7
"2020-08-31",2020-05-01,"BA",13
"2020-08-31",2020-05-01,"CE",131
"2020-08-31",2020-05-01,"DF",5
"2020-08-31",2020-05-01,"ES",11
"2020-08-31",2020-05-01,"GO",12
"2020-08-31",2020-05-01,"MA",46
"2020-08-31",2020-05-01,"MG",26
"2020-08-31",2020-05-01,"MS",4
"2020-08-31",2020-05-01,"MT",2
"2020-08-31",2020-05-01,"PA",154
"2020-08-31",2020-05-01,"PB",10
"2020-08-31",2020-05-01,"PE",123
"2020-08-31",2020-05-01,"PI",5
"2020-08-31",2020-05-01,"PR",19
"2020-08-31",2020-05-01,"RJ",275
"2020-08-31",2020-05-01,"RN",9
"2020-08-31",2020-05-01,"RO",4
"2020-08-31",2020-05-01,"RR",3
"2020-08-31",2020-05-01,"RS",22
"2020-08-31",2020-05-01,"SC",5
"2020-08-31",2020-05-01,"SE",2
"2020-08-31",2020-05-01,"SP",309
"2020-08-31",2020-05-01,"TO",3
"2020-08-31",2020-05-02,"AC",3
"2020-08-31",2020-05-02,"AL",11
"2020-08-31",2020-05-02,"AM",111
"2020-08-31",2020-05-02,"AP",1
"2020-08-31",2020-05-02,"BA",27
"2020-08-31",2020-05-02,"CE",108
"2020-08-31",2020-05-02,"DF",3
"2020-08-31",2020-05-02,"ES",8
"2020-08-31",2020-05-02,"GO",4
"2020-08-31",2020-05-02,"MA",51
"2020-08-31",2020-05-02,"MG",38
"2020-08-31",2020-05-02,"MS",6
"2020-08-31",2020-05-02,"MT",1
"2020-08-31",2020-05-02,"PA",175
"2020-08-31",2020-05-02,"PB",13
"2020-08-31",2020-05-02,"PE",109
"2020-08-31",2020-05-02,"PI",6
"2020-08-31",2020-05-02,"PR",29
"2020-08-31",2020-05-02,"RJ",298
"2020-08-31",2020-05-02,"RN",7
"2020-08-31",2020-05-02,"RO",4
"2020-08-31",2020-05-02,"RR",2
"2020-08-31",2020-05-02,"RS",24
"2020-08-31",2020-05-02,"SC",8
"2020-08-31",2020-05-02,"SE",3
"2020-08-31",2020-05-02,"SP",282
"2020-08-31",2020-05-02,"TO",1
"2020-08-31",2020-05-03,"AC",2
"2020-08-31",2020-05-03,"AL",16
"2020-08-31",2020-05-03,"AM",101
"2020-08-31",2020-05-03,"AP",3
"2020-08-31",2020-05-03,"BA",24
"2020-08-31",2020-05-03,"CE",129
"2020-08-31",2020-05-03,"DF",4
"2020-08-31",2020-05-03,"ES",15
"2020-08-31",2020-05-03,"GO",5
"2020-08-31",2020-05-03,"MA",58
"2020-08-31",2020-05-03,"MG",25
"2020-08-31",2020-05-03,"MS",3
"2020-08-31",2020-05-03,"MT",4
"2020-08-31",2020-05-03,"PA",155
"2020-08-31",2020-05-03,"PB",12
"2020-08-31",2020-05-03,"PE",124
"2020-08-31",2020-05-03,"PI",7
"2020-08-31",2020-05-03,"PR",23
"2020-08-31",2020-05-03,"RJ",298
"2020-08-31",2020-05-03,"RN",5
"2020-08-31",2020-05-03,"RO",4
"2020-08-31",2020-05-03,"RS",14
"2020-08-31",2020-05-03,"SC",7
"2020-08-31",2020-05-03,"SE",4
"2020-08-31",2020-05-03,"SP",291
"2020-08-31",2020-05-03,"TO",2
"2020-08-31",2020-05-04,"AC",2
"2020-08-31",2020-05-04,"AL",19
"2020-08-31",2020-05-04,"AM",95
"2020-08-31",2020-05-04,"AP",6
"2020-08-31",2020-05-04,"BA",28
"2020-08-31",2020-05-04,"CE",125
"2020-08-31",2020-05-04,"DF",4
"2020-08-31",2020-05-04,"ES",12
"2020-08-31",2020-05-04,"GO",11
"2020-08-31",2020-05-04,"MA",60
"2020-08-31",2020-05-04,"MG",31
"2020-08-31",2020-05-04,"MS",2
"2020-08-31",2020-05-04,"MT",1
"2020-08-31",2020-05-04,"PA",159
"2020-08-31",2020-05-04,"PB",23
"2020-08-31",2020-05-04,"PE",141
"2020-08-31",2020-05-04,"PI",4
"2020-08-31",2020-05-04,"PR",26
"2020-08-31",2020-05-04,"RJ",306
"2020-08-31",2020-05-04,"RN",9
"2020-08-31",2020-05-04,"RO",6
"2020-08-31",2020-05-04,"RR",1
"2020-08-31",2020-05-04,"RS",20
"2020-08-31",2020-05-04,"SC",12
"2020-08-31",2020-05-04,"SE",2
"2020-08-31",2020-05-04,"SP",269
"2020-08-31",2020-05-05,"AC",4
"2020-08-31",2020-05-05,"AL",14
"2020-08-31",2020-05-05,"AM",94
"2020-08-31",2020-05-05,"AP",10
"2020-08-31",2020-05-05,"BA",21
"2020-08-31",2020-05-05,"CE",139
"2020-08-31",2020-05-05,"DF",4
"2020-08-31",2020-05-05,"ES",19
"2020-08-31",2020-05-05,"GO",11
"2020-08-31",2020-05-05,"MA",54
"2020-08-31",2020-05-05,"MG",32
"2020-08-31",2020-05-05,"MS",3
"2020-08-31",2020-05-05,"MT",1
"2020-08-31",2020-05-05,"PA",182
"2020-08-31",2020-05-05,"PB",16
"2020-08-31",2020-05-05,"PE",142
"2020-08-31",2020-05-05,"PI",6
"2020-08-31",2020-05-05,"PR",17
"2020-08-31",2020-05-05,"RJ",313
"2020-08-31",2020-05-05,"RN",7
"2020-08-31",2020-05-05,"RO",5
"2020-08-31",2020-05-05,"RR",2
"2020-08-31",2020-05-05,"RS",26
"2020-08-31",2020-05-05,"SC",11
"2020-08-31",2020-05-05,"SE",6
"2020-08-31",2020-05-05,"SP",321
"2020-08-31",2020-05-05,"TO",1
"2020-08-31",2020-05-05,NA,1
"2020-08-31",2020-05-06,"AC",5
"2020-08-31",2020-05-06,"AL",24
"2020-08-31",2020-05-06,"AM",86
"2020-08-31",2020-05-06,"AP",9
"2020-08-31",2020-05-06,"BA",19
"2020-08-31",2020-05-06,"CE",140
"2020-08-31",2020-05-06,"DF",8
"2020-08-31",2020-05-06,"ES",12
"2020-08-31",2020-05-06,"GO",13
"2020-08-31",2020-05-06,"MA",38
"2020-08-31",2020-05-06,"MG",25
"2020-08-31",2020-05-06,"MS",3
"2020-08-31",2020-05-06,"MT",1
"2020-08-31",2020-05-06,"PA",141
"2020-08-31",2020-05-06,"PB",20
"2020-08-31",2020-05-06,"PE",139
"2020-08-31",2020-05-06,"PI",7
"2020-08-31",2020-05-06,"PR",24
"2020-08-31",2020-05-06,"RJ",340
"2020-08-31",2020-05-06,"RN",7
"2020-08-31",2020-05-06,"RO",1
"2020-08-31",2020-05-06,"RR",2
"2020-08-31",2020-05-06,"RS",15
"2020-08-31",2020-05-06,"SC",5
"2020-08-31",2020-05-06,"SE",6
"2020-08-31",2020-05-06,"SP",286
"2020-08-31",2020-05-07,"AC",4
"2020-08-31",2020-05-07,"AL",20
"2020-08-31",2020-05-07,"AM",97
"2020-08-31",2020-05-07,"AP",7
"2020-08-31",2020-05-07,"BA",36
"2020-08-31",2020-05-07,"CE",150
"2020-08-31",2020-05-07,"DF",3
"2020-08-31",2020-05-07,"ES",13
"2020-08-31",2020-05-07,"GO",15
"2020-08-31",2020-05-07,"MA",50
"2020-08-31",2020-05-07,"MG",30
"2020-08-31",2020-05-07,"MS",2
"2020-08-31",2020-05-07,"MT",1
"2020-08-31",2020-05-07,"PA",136
"2020-08-31",2020-05-07,"PB",15
"2020-08-31",2020-05-07,"PE",130
"2020-08-31",2020-05-07,"PI",2
"2020-08-31",2020-05-07,"PR",21
"2020-08-31",2020-05-07,"RJ",308
"2020-08-31",2020-05-07,"RN",13
"2020-08-31",2020-05-07,"RO",5
"2020-08-31",2020-05-07,"RR",2
"2020-08-31",2020-05-07,"RS",21
"2020-08-31",2020-05-07,"SC",13
"2020-08-31",2020-05-07,"SE",9
"2020-08-31",2020-05-07,"SP",311
"2020-08-31",2020-05-07,"TO",1
"2020-08-31",2020-05-08,"AC",1
"2020-08-31",2020-05-08,"AL",30
"2020-08-31",2020-05-08,"AM",79
"2020-08-31",2020-05-08,"AP",12
"2020-08-31",2020-05-08,"BA",34
"2020-08-31",2020-05-08,"CE",150
"2020-08-31",2020-05-08,"DF",11
"2020-08-31",2020-05-08,"ES",11
"2020-08-31",2020-05-08,"GO",15
"2020-08-31",2020-05-08,"MA",51
"2020-08-31",2020-05-08,"MG",31
"2020-08-31",2020-05-08,"MS",4
"2020-08-31",2020-05-08,"PA",149
"2020-08-31",2020-05-08,"PB",29
"2020-08-31",2020-05-08,"PE",141
"2020-08-31",2020-05-08,"PI",4
"2020-08-31",2020-05-08,"PR",18
"2020-08-31",2020-05-08,"RJ",302
"2020-08-31",2020-05-08,"RN",11
"2020-08-31",2020-05-08,"RO",10
"2020-08-31",2020-05-08,"RR",1
"2020-08-31",2020-05-08,"RS",23
"2020-08-31",2020-05-08,"SC",8
"2020-08-31",2020-05-08,"SE",4
"2020-08-31",2020-05-08,"SP",369
"2020-08-31",2020-05-08,NA,1
"2020-08-31",2020-05-09,"AC",2
"2020-08-31",2020-05-09,"AL",20
"2020-08-31",2020-05-09,"AM",68
"2020-08-31",2020-05-09,"AP",4
"2020-08-31",2020-05-09,"BA",30
"2020-08-31",2020-05-09,"CE",162
"2020-08-31",2020-05-09,"DF",5
"2020-08-31",2020-05-09,"ES",13
"2020-08-31",2020-05-09,"GO",12
"2020-08-31",2020-05-09,"MA",57
"2020-08-31",2020-05-09,"MG",29
"2020-08-31",2020-05-09,"MS",4
"2020-08-31",2020-05-09,"MT",3
"2020-08-31",2020-05-09,"PA",142
"2020-08-31",2020-05-09,"PB",30
"2020-08-31",2020-05-09,"PE",171
"2020-08-31",2020-05-09,"PI",3
"2020-08-31",2020-05-09,"PR",20
"2020-08-31",2020-05-09,"RJ",312
"2020-08-31",2020-05-09,"RN",6
"2020-08-31",2020-05-09,"RO",3
"2020-08-31",2020-05-09,"RR",4
"2020-08-31",2020-05-09,"RS",28
"2020-08-31",2020-05-09,"SC",5
"2020-08-31",2020-05-09,"SE",6
"2020-08-31",2020-05-09,"SP",309
"2020-08-31",2020-05-09,"TO",3
"2020-08-31",2020-05-10,"AC",4
"2020-08-31",2020-05-10,"AL",26
"2020-08-31",2020-05-10,"AM",70
"2020-08-31",2020-05-10,"AP",8
"2020-08-31",2020-05-10,"BA",23
"2020-08-31",2020-05-10,"CE",158
"2020-08-31",2020-05-10,"DF",8
"2020-08-31",2020-05-10,"ES",11
"2020-08-31",2020-05-10,"GO",14
"2020-08-31",2020-05-10,"MA",47
"2020-08-31",2020-05-10,"MG",34
"2020-08-31",2020-05-10,"MT",1
"2020-08-31",2020-05-10,"PA",133
"2020-08-31",2020-05-10,"PB",27
"2020-08-31",2020-05-10,"PE",123
"2020-08-31",2020-05-10,"PI",5
"2020-08-31",2020-05-10,"PR",17
"2020-08-31",2020-05-10,"RJ",308
"2020-08-31",2020-05-10,"RN",9
"2020-08-31",2020-05-10,"RO",13
"2020-08-31",2020-05-10,"RR",2
"2020-08-31",2020-05-10,"RS",10
"2020-08-31",2020-05-10,"SC",11
"2020-08-31",2020-05-10,"SE",2
"2020-08-31",2020-05-10,"SP",342
"2020-08-31",2020-05-10,"TO",1
"2020-08-31",2020-05-11,"AC",6
"2020-08-31",2020-05-11,"AL",26
"2020-08-31",2020-05-11,"AM",77
"2020-08-31",2020-05-11,"AP",11
"2020-08-31",2020-05-11,"BA",34
"2020-08-31",2020-05-11,"CE",182
"2020-08-31",2020-05-11,"DF",2
"2020-08-31",2020-05-11,"ES",25
"2020-08-31",2020-05-11,"GO",13
"2020-08-31",2020-05-11,"MA",41
"2020-08-31",2020-05-11,"MG",30
"2020-08-31",2020-05-11,"MS",1
"2020-08-31",2020-05-11,"MT",6
"2020-08-31",2020-05-11,"PA",141
"2020-08-31",2020-05-11,"PB",27
"2020-08-31",2020-05-11,"PE",157
"2020-08-31",2020-05-11,"PI",9
"2020-08-31",2020-05-11,"PR",22
"2020-08-31",2020-05-11,"RJ",290
"2020-08-31",2020-05-11,"RN",12
"2020-08-31",2020-05-11,"RO",9
"2020-08-31",2020-05-11,"RR",6
"2020-08-31",2020-05-11,"RS",25
"2020-08-31",2020-05-11,"SC",11
"2020-08-31",2020-05-11,"SE",8
"2020-08-31",2020-05-11,"SP",341
"2020-08-31",2020-05-11,"TO",4
"2020-08-31",2020-05-12,"AC",3
"2020-08-31",2020-05-12,"AL",21
"2020-08-31",2020-05-12,"AM",82
"2020-08-31",2020-05-12,"AP",6
"2020-08-31",2020-05-12,"BA",26
"2020-08-31",2020-05-12,"CE",178
"2020-08-31",2020-05-12,"DF",8
"2020-08-31",2020-05-12,"ES",19
"2020-08-31",2020-05-12,"GO",10
"2020-08-31",2020-05-12,"MA",55
"2020-08-31",2020-05-12,"MG",25
"2020-08-31",2020-05-12,"MS",5
"2020-08-31",2020-05-12,"MT",1
"2020-08-31",2020-05-12,"PA",159
"2020-08-31",2020-05-12,"PB",27
"2020-08-31",2020-05-12,"PE",142
"2020-08-31",2020-05-12,"PI",9
"2020-08-31",2020-05-12,"PR",13
"2020-08-31",2020-05-12,"RJ",301
"2020-08-31",2020-05-12,"RN",17
"2020-08-31",2020-05-12,"RO",5
"2020-08-31",2020-05-12,"RR",4
"2020-08-31",2020-05-12,"RS",21
"2020-08-31",2020-05-12,"SC",6
"2020-08-31",2020-05-12,"SE",11
"2020-08-31",2020-05-12,"SP",352
"2020-08-31",2020-05-12,"TO",4
"2020-08-31",2020-05-13,"AC",4
"2020-08-31",2020-05-13,"AL",28
"2020-08-31",2020-05-13,"AM",67
"2020-08-31",2020-05-13,"AP",11
"2020-08-31",2020-05-13,"BA",25
"2020-08-31",2020-05-13,"CE",183
"2020-08-31",2020-05-13,"DF",7
"2020-08-31",2020-05-13,"ES",23
"2020-08-31",2020-05-13,"GO",9
"2020-08-31",2020-05-13,"MA",70
"2020-08-31",2020-05-13,"MG",39
"2020-08-31",2020-05-13,"MS",1
"2020-08-31",2020-05-13,"MT",3
"2020-08-31",2020-05-13,"PA",134
"2020-08-31",2020-05-13,"PB",25
"2020-08-31",2020-05-13,"PE",144
"2020-08-31",2020-05-13,"PI",5
"2020-08-31",2020-05-13,"PR",26
"2020-08-31",2020-05-13,"RJ",274
"2020-08-31",2020-05-13,"RN",12
"2020-08-31",2020-05-13,"RO",9
"2020-08-31",2020-05-13,"RR",4
"2020-08-31",2020-05-13,"RS",20
"2020-08-31",2020-05-13,"SC",10
"2020-08-31",2020-05-13,"SE",8
"2020-08-31",2020-05-13,"SP",332
"2020-08-31",2020-05-13,"TO",1
"2020-08-31",2020-05-14,"AC",4
"2020-08-31",2020-05-14,"AL",32
"2020-08-31",2020-05-14,"AM",64
"2020-08-31",2020-05-14,"AP",4
"2020-08-31",2020-05-14,"BA",40
"2020-08-31",2020-05-14,"CE",178
"2020-08-31",2020-05-14,"DF",5
"2020-08-31",2020-05-14,"ES",17
"2020-08-31",2020-05-14,"GO",17
"2020-08-31",2020-05-14,"MA",71
"2020-08-31",2020-05-14,"MG",31
"2020-08-31",2020-05-14,"MS",5
"2020-08-31",2020-05-14,"MT",4
"2020-08-31",2020-05-14,"PA",124
"2020-08-31",2020-05-14,"PB",28
"2020-08-31",2020-05-14,"PE",159
"2020-08-31",2020-05-14,"PI",10
"2020-08-31",2020-05-14,"PR",25
"2020-08-31",2020-05-14,"RJ",295
"2020-08-31",2020-05-14,"RN",16
"2020-08-31",2020-05-14,"RO",11
"2020-08-31",2020-05-14,"RR",7
"2020-08-31",2020-05-14,"RS",28
"2020-08-31",2020-05-14,"SC",7
"2020-08-31",2020-05-14,"SE",4
"2020-08-31",2020-05-14,"SP",351
"2020-08-31",2020-05-14,"TO",5
"2020-08-31",2020-05-15,"AC",2
"2020-08-31",2020-05-15,"AL",34
"2020-08-31",2020-05-15,"AM",57
"2020-08-31",2020-05-15,"AP",12
"2020-08-31",2020-05-15,"BA",34
"2020-08-31",2020-05-15,"CE",182
"2020-08-31",2020-05-15,"DF",6
"2020-08-31",2020-05-15,"ES",15
"2020-08-31",2020-05-15,"GO",9
"2020-08-31",2020-05-15,"MA",48
"2020-08-31",2020-05-15,"MG",30
"2020-08-31",2020-05-15,"MS",5
"2020-08-31",2020-05-15,"MT",1
"2020-08-31",2020-05-15,"PA",140
"2020-08-31",2020-05-15,"PB",27
"2020-08-31",2020-05-15,"PE",150
"2020-08-31",2020-05-15,"PI",8
"2020-08-31",2020-05-15,"PR",24
"2020-08-31",2020-05-15,"RJ",266
