nome_drs,semana_epidem,cod_drs.x,pop,pop_60,area,casos_not,casos_sin,casos_not_pc,casos_sin_pc,obitos_not,obitos_sin,obitos_not_pc,obitos_sin_pc
Presidente Prudente,34,2,752260,133347,1884239,679,1021,90.2613458112886,135.724350623455,28,26,3.72211735304283,3.45625182782549
Presidente Prudente,35,2,752260,133347,1884239,804,886,106.877941137373,117.778427671284,24,22,3.19038630260814,2.9245207773908
Presidente Prudente,36,2,752260,133347,1884239,1071,814,142.370988753888,108.207268763459,21,18,2.79158801478212,2.39278972695611
Presidente Prudente,37,2,752260,133347,1884239,883,707,117.379629383458,93.9834631643315,14,22,1.86105867652142,2.9245207773908
Presidente Prudente,38,2,752260,133347,1884239,847,697,112.594049929546,92.6541355382448,28,17,3.72211735304283,2.25985696434743
Presidente Prudente,39,2,752260,133347,1884239,800,632,106.346210086938,84.013505968681,22,17,2.9245207773908,2.25985696434743
Presidente Prudente,40,2,752260,133347,1884239,703,459,93.4517321138968,61.0161380373807,22,9,2.9245207773908,1.19639486347805
Presidente Prudente,41,2,752260,133347,1884239,574,495,76.303405737378,65.8017174912929,13,15,1.72812591391274,1.99399143913009
Presidente Prudente,42,2,752260,133347,1884239,632,433,84.013505968681,57.5598862095552,18,5,2.39278972695611,0.664663813043363
Presidente Prudente,43,2,752260,133347,1884239,599,491,79.6267248025949,65.2699864408582,13,8,1.72812591391274,1.06346210086938
Presidente Prudente,44,2,752260,133347,1884239,481,349,63.9406588147715,46.3935341504267,13,8,1.72812591391274,1.06346210086938
Presidente Prudente,45,2,752260,133347,1884239,191,484,25.3901576582565,64.3394571025975,3,9,0.398798287826018,1.19639486347805
Presidente Prudente,46,2,752260,133347,1884239,640,745,85.0769680695504,99.034908143461,12,8,1.59519315130407,1.06346210086938
Presidente Prudente,47,2,752260,133347,1884239,657,983,87.3368250338979,130.672905644325,7,15,0.930529338260708,1.99399143913009
Presidente Prudente,48,2,752260,133347,1884239,650,1167,86.4062956956371,155.132533964321,14,22,1.86105867652142,2.9245207773908
Presidente Prudente,49,2,752260,133347,1884239,990,1114,131.603434982586,148.087097546061,14,24,1.86105867652142,3.19038630260814
Presidente Prudente,50,2,752260,133347,1884239,1000,995,132.932762608673,132.268098795629,20,16,2.65865525217345,2.12692420173876
Presidente Prudente,51,2,752260,133347,1884239,1158,940,153.936139100843,124.956796852152,17,26,2.25985696434743,3.45625182782549
Presidente Prudente,52,2,752260,133347,1884239,810,602,107.675537713025,80.0255230904209,21,12,2.79158801478212,1.59519315130407
Presidente Prudente,53,2,752260,133347,1884239,727,622,96.6421184165049,82.6841783425943,16,15,2.12692420173876,1.99399143913009
Registro,10,9,278754,44092,916920,0,2,0,0.717478493582155,0,0,0,0
Registro,11,9,278754,44092,916920,0,3,0,1.07621774037323,0,0,0,0
Registro,12,9,278754,44092,916920,0,8,0,2.86991397432862,0,0,0,0
Registro,13,9,278754,44092,916920,0,11,0,3.94613171470185,0,0,0,0
Registro,14,9,278754,44092,916920,1,32,0.358739246791077,11.4796558973145,0,2,0,0.717478493582155
Registro,15,9,278754,44092,916920,12,62,4.30487096149293,22.2418333010468,0,8,0,2.86991397432862
Registro,16,9,278754,44092,916920,10,40,3.58739246791077,14.3495698716431,2,4,0.717478493582155,1.43495698716431
Registro,17,9,278754,44092,916920,28,72,10.0446989101502,25.8292257689576,5,3,1.79369623395539,1.07621774037323
Registro,18,9,278754,44092,916920,38,55,13.6320913780609,19.7306585735093,2,0,0.717478493582155,0
Registro,19,9,278754,44092,916920,85,72,30.4928359772416,25.8292257689576,2,2,0.717478493582155,0.717478493582155
Registro,20,9,278754,44092,916920,65,154,23.31805104142,55.2458440058259,0,4,0,1.43495698716431
Registro,21,9,278754,44092,916920,139,114,49.8647553039598,40.8962741341828,3,6,1.07621774037323,2.15243548074646
Registro,22,9,278754,44092,916920,100,107,35.8739246791077,38.3850994066453,4,8,1.43495698716431,2.86991397432862
Registro,23,9,278754,44092,916920,117,151,41.9724918745561,54.1696262654527,2,2,0.717478493582155,0.717478493582155
Registro,24,9,278754,44092,916920,103,212,36.950142419481,76.0527203197084,8,6,2.86991397432862,2.15243548074646
Registro,25,9,278754,44092,916920,186,277,66.7254999031404,99.3707713611284,7,7,2.51117472753754,2.51117472753754
Registro,26,9,278754,44092,916920,192,374,68.8779353838869,134.168478299863,2,14,0.717478493582155,5.02234945507508
Registro,27,9,278754,44092,916920,265,513,95.0659003996355,184.033233603823,4,9,1.43495698716431,3.2286532211197
Registro,28,9,278754,44092,916920,355,744,127.352432610832,266.901999612562,1,14,0.358739246791077,5.02234945507508
Registro,29,9,278754,44092,916920,257,714,92.1959864253069,256.139822208829,5,14,1.79369623395539,5.02234945507508
Registro,30,9,278754,44092,916920,766,767,274.794263041965,275.153002288756,13,13,4.66361020828401,4.66361020828401
Registro,31,9,278754,44092,916920,777,500,278.740394756667,179.369623395539,12,17,4.30487096149293,6.09856719544832
Registro,32,9,278754,44092,916920,800,464,286.991397432862,166.45501051106,18,8,6.45730644223939,2.86991397432862
Registro,33,9,278754,44092,916920,573,329,205.557588411287,118.025212194264,17,10,6.09856719544832,3.58739246791077
Registro,34,9,278754,44092,916920,445,259,159.638964822029,92.9134649188891,8,9,2.86991397432862,3.2286532211197
Registro,35,9,278754,44092,916920,390,242,139.90830624852,86.8148977234407,8,5,2.86991397432862,1.79369623395539
Registro,36,9,278754,44092,916920,225,254,80.7163305279924,91.1197686849337,10,10,3.58739246791077,3.58739246791077
Registro,37,9,278754,44092,916920,269,270,96.5008573867998,96.8595966335909,9,10,3.2286532211197,3.58739246791077
Registro,38,9,278754,44092,916920,243,240,87.1736369702318,86.0974192298586,13,8,4.66361020828401,2.86991397432862
Registro,39,9,278754,44092,916920,246,259,88.249854710605,92.9134649188891,10,7,3.58739246791077,2.51117472753754
Registro,40,9,278754,44092,916920,266,174,95.4246396464266,62.4206289416475,5,6,1.79369623395539,2.15243548074646
Registro,41,9,278754,44092,916920,217,163,77.8464165536638,58.4744972269456,3,2,1.07621774037323,0.717478493582155
Registro,42,9,278754,44092,916920,189,186,67.8017176435136,66.7254999031404,6,5,2.15243548074646,1.79369623395539
Registro,43,9,278754,44092,916920,256,201,91.8372471785158,72.1065886050066,9,8,3.2286532211197,2.86991397432862
Registro,44,9,278754,44092,916920,233,208,83.586244502321,74.6177633325441,5,6,1.79369623395539,2.15243548074646
Registro,45,9,278754,44092,916920,65,202,23.31805104142,72.4653278517976,7,3,2.51117472753754,1.07621774037323
Registro,46,9,278754,44092,916920,357,275,128.069911104415,98.6532928675463,5,8,1.79369623395539,2.86991397432862
Registro,47,9,278754,44092,916920,263,468,94.3484219060534,167.889967498224,3,15,1.07621774037323,5.38108870186616
Registro,48,9,278754,44092,916920,228,462,81.7925482683656,165.737532017478,4,10,1.43495698716431,3.58739246791077
Registro,49,9,278754,44092,916920,293,501,105.110599309786,179.72836264233,11,11,3.94613171470185,3.94613171470185
Registro,50,9,278754,44092,916920,368,452,132.016042819117,162.150139549567,18,7,6.45730644223939,2.51117472753754
Registro,51,9,278754,44092,916920,669,582,239.996556103231,208.786241632407,10,5,3.58739246791077,1.79369623395539
Registro,52,9,278754,44092,916920,339,449,121.612604662175,161.073921809194,8,6,2.86991397432862,2.15243548074646
Registro,53,9,278754,44092,916920,258,332,92.554725672098,119.101429934638,17,4,6.09856719544832,1.43495698716431
Ribeirão Preto,9,1,1477530,229123,1021508,0,2,0,0.135361041738577,0,0,0,0
Ribeirão Preto,10,1,1477530,229123,1021508,0,8,0,0.541444166954309,0,0,0,0
Ribeirão Preto,11,1,1477530,229123,1021508,0,18,0,1.2182493756472,0,1,0,0.0676805208692886
Ribeirão Preto,12,1,1477530,229123,1021508,0,63,0,4.26387281476518,0,3,0,0.203041562607866
Ribeirão Preto,13,1,1477530,229123,1021508,3,79,0.203041562607866,5.3467611486738,1,7,0.0676805208692886,0.47376364608502
Ribeirão Preto,14,1,1477530,229123,1021508,27,100,1.82737406347079,6.76805208692886,2,11,0.135361041738577,0.744485729562175
Ribeirão Preto,15,1,1477530,229123,1021508,21,80,1.42129093825506,5.41444166954309,4,3,0.270722083477154,0.203041562607866
Ribeirão Preto,16,1,1477530,229123,1021508,73,75,4.94067802345807,5.07603906519665,4,4,0.270722083477154,0.270722083477154
Ribeirão Preto,17,1,1477530,229123,1021508,36,93,2.43649875129439,6.29428844084384,7,5,0.47376364608502,0.338402604346443
Ribeirão Preto,18,1,1477530,229123,1021508,64,135,4.33155333563447,9.13687031735396,6,9,0.406083125215732,0.609124687823598
Ribeirão Preto,19,1,1477530,229123,1021508,206,182,13.9421872990735,12.3178547982105,1,10,0.0676805208692886,0.676805208692886
Ribeirão Preto,20,1,1477530,229123,1021508,187,347,12.656257402557,23.4851407416431,11,10,0.744485729562175,0.676805208692886
Ribeirão Preto,21,1,1477530,229123,1021508,247,510,16.7170886547143,34.5170656433372,7,19,0.47376364608502,1.28592989651648
Ribeirão Preto,22,1,1477530,229123,1021508,338,812,22.8760160538196,54.9565829458624,10,44,0.676805208692886,2.9779429182487
Ribeirão Preto,23,1,1477530,229123,1021508,588,1511,39.7961462711417,102.265267033495,17,57,1.15056885477791,3.85778968954945
Ribeirão Preto,24,1,1477530,229123,1021508,761,1798,51.5048763815286,121.689576522981,33,69,2.23345718868652,4.66995593998091
Ribeirão Preto,25,1,1477530,229123,1021508,1109,2246,75.0576976440411,152.010449872422,48,89,3.24866500172585,6.02356635736669
Ribeirão Preto,26,1,1477530,229123,1021508,1673,2399,113.22951141432,162.365569565423,60,84,4.06083125215732,5.68516375302024
Ribeirão Preto,27,1,1477530,229123,1021508,1799,3082,121.75725704385,208.591365319147,64,117,4.33155333563447,7.91862094170677
Ribeirão Preto,28,1,1477530,229123,1021508,2876,3322,194.649178020074,224.834690327777,70,112,4.7376364608502,7.58021833736032
Ribeirão Preto,29,1,1477530,229123,1021508,2384,3132,161.350361752384,211.975391362612,85,103,5.75284427388953,6.97109364953673
Ribeirão Preto,30,1,1477530,229123,1021508,3209,2597,217.186791469547,175.766312697543,102,81,6.90341312866744,5.48212219041238
Ribeirão Preto,31,1,1477530,229123,1021508,3048,2505,206.290227609592,169.539704777568,80,88,5.41444166954309,5.9558858364974
Ribeirão Preto,32,1,1477530,229123,1021508,2755,2260,186.45983499489,152.957977164592,113,74,7.64789885822961,5.00835854432736
Ribeirão Preto,33,1,1477530,229123,1021508,3077,2370,208.252962714801,160.402834460214,85,71,5.75284427388953,4.80531698171949
Ribeirão Preto,34,1,1477530,229123,1021508,2396,1953,162.162528002816,132.180057257721,89,74,6.02356635736669,5.00835854432736
Ribeirão Preto,35,1,1477530,229123,1021508,2327,1964,157.492572062835,132.924542987283,61,57,4.1285117730266,3.85778968954945
Ribeirão Preto,36,1,1477530,229123,1021508,2545,1972,172.24692561234,133.465987154237,85,65,5.75284427388953,4.39923385650376
Ribeirão Preto,37,1,1477530,229123,1021508,1897,2033,128.389948089041,137.594498927264,65,60,4.39923385650376,4.06083125215732
Ribeirão Preto,38,1,1477530,229123,1021508,2060,1780,139.421872990735,120.471327147334,73,54,4.94067802345807,3.65474812694158
Ribeirão Preto,39,1,1477530,229123,1021508,1892,1934,128.051545484694,130.894127361204,59,53,3.99315073128803,3.5870676060723
Ribeirão Preto,40,1,1477530,229123,1021508,1987,1329,134.481194967276,89.9474122352846,67,39,4.53459489824234,2.63954031390226
Ribeirão Preto,41,1,1477530,229123,1021508,1637,1228,110.793012663025,83.1116796274864,54,31,3.65474812694158,2.09809614694795
Ribeirão Preto,42,1,1477530,229123,1021508,892,865,60.3710246154054,58.5436505519346,41,15,2.77490135564083,1.01520781303933
Ribeirão Preto,43,1,1477530,229123,1021508,1020,749,69.0341312866744,50.6927101310972,34,17,2.30113770955581,1.15056885477791
Ribeirão Preto,44,1,1477530,229123,1021508,912,557,61.7246350327912,37.6980501241938,24,14,1.62433250086293,0.947527292170041
Ribeirão Preto,45,1,1477530,229123,1021508,366,926,24.7710706381596,62.6721623249613,15,15,1.01520781303933,1.01520781303933
Ribeirão Preto,46,1,1477530,229123,1021508,1176,1277,79.5922925422834,86.4280251500816,22,10,1.48897145912435,0.676805208692886
Ribeirão Preto,47,1,1477530,229123,1021508,1708,1045,115.598329644745,70.7261443084066,18,10,1.2182493756472,0.676805208692886
Ribeirão Preto,48,1,1477530,229123,1021508,1203,1227,81.4196666057542,83.0439991066171,25,14,1.69201302173222,0.947527292170041
Ribeirão Preto,49,1,1477530,229123,1021508,1370,1524,92.7223135909254,103.145113804796,16,20,1.08288833390862,1.35361041738577
Ribeirão Preto,50,1,1477530,229123,1021508,1436,1417,97.1892279682984,95.903298071782,21,19,1.42129093825506,1.28592989651648
Ribeirão Preto,51,1,1477530,229123,1021508,1348,1560,91.2333421318011,105.58161255609,16,24,1.08288833390862,1.62433250086293
Ribeirão Preto,52,1,1477530,229123,1021508,822,1075,55.6333881545552,72.7565599344853,18,22,1.2182493756472,1.48897145912435
Ribeirão Preto,53,1,1477530,229123,1021508,979,1150,66.2592299310335,77.8325989996819,24,24,1.62433250086293,1.62433250086293
São João da Boa Vista,10,14,809836,142699,763971,0,5,0,0.617408956875219,0,0,0,0
São João da Boa Vista,11,14,809836,142699,763971,0,5,0,0.617408956875219,0,0,0,0
São João da Boa Vista,12,14,809836,142699,763971,0,23,0,2.84008120162601,0,1,0,0.123481791375044
São João da Boa Vista,13,14,809836,142699,763971,0,20,0,2.46963582750088,0,1,0,0.123481791375044
São João da Boa Vista,14,14,809836,142699,763971,3,29,0.370445374125132,3.58097194987627,0,3,0,0.370445374125132
São João da Boa Vista,15,14,809836,142699,763971,9,25,1.11133612237539,3.0870447843761,2,3,0.246963582750088,0.370445374125132
São João da Boa Vista,16,14,809836,142699,763971,21,19,2.59311761887592,2.34615403612583,3,4,0.370445374125132,0.493927165500175
São João da Boa Vista,17,14,809836,142699,763971,17,25,2.09919045337575,3.0870447843761,0,2,0,0.246963582750088
São João da Boa Vista,18,14,809836,142699,763971,44,40,5.43319882050193,4.93927165500175,2,1,0.246963582750088,0.123481791375044
São João da Boa Vista,19,14,809836,142699,763971,33,84,4.07489911537645,10.3724704755037,4,9,0.493927165500175,1.11133612237539
São João da Boa Vista,20,14,809836,142699,763971,42,136,5.18623523775184,16.793523627006,3,6,0.370445374125132,0.740890748250263
São João da Boa Vista,21,14,809836,142699,763971,77,159,9.50809793587838,19.633604828632,6,12,0.740890748250263,1.48178149650053
São João da Boa Vista,22,14,809836,142699,763971,155,217,19.1396776631318,26.7955487283845,3,13,0.370445374125132,1.60526328787557
São João da Boa Vista,23,14,809836,142699,763971,142,280,17.5344143752562,34.5749015850123,2,13,0.246963582750088,1.60526328787557
São João da Boa Vista,24,14,809836,142699,763971,144,348,17.7813779580063,42.9716633985153,9,11,1.11133612237539,1.35829970512548
São João da Boa Vista,25,14,809836,142699,763971,270,452,33.3400836712618,55.8137697015198,14,13,1.72874507925061,1.60526328787557
São João da Boa Vista,26,14,809836,142699,763971,476,563,58.7773326945209,69.5202485441497,10,17,1.23481791375044,2.09919045337575
São João da Boa Vista,27,14,809836,142699,763971,319,795,39.390691448639,98.1680241431599,8,22,0.987854331000351,2.71659941025096
São João da Boa Vista,28,14,809836,142699,763971,556,1029,68.6558760045244,127.06276332492,14,30,1.72874507925061,3.70445374125131
São João da Boa Vista,29,14,809836,142699,763971,550,1106,67.9149852562741,136.570861260798,20,28,2.46963582750088,3.45749015850123
São João da Boa Vista,30,14,809836,142699,763971,999,999,123.358309583669,123.358309583669,20,30,2.46963582750088,3.70445374125131
São João da Boa Vista,31,14,809836,142699,763971,1409,978,173.985844047437,120.765191964793,23,21,2.84008120162601,2.59311761887592
São João da Boa Vista,32,14,809836,142699,763971,886,849,109.404867158289,104.836040877412,30,12,3.70445374125131,1.48178149650053
São João da Boa Vista,33,14,809836,142699,763971,1041,1092,128.544544821421,134.842116181548,11,29,1.35829970512548,3.58097194987627
São João da Boa Vista,34,14,809836,142699,763971,1113,897,137.435233800424,110.763166863414,23,19,2.84008120162601,2.34615403612583
São João da Boa Vista,35,14,809836,142699,763971,1004,799,123.975718540544,98.66195130866,21,13,2.59311761887592,1.60526328787557
São João da Boa Vista,36,14,809836,142699,763971,973,815,120.147783007918,100.637659970661,15,16,1.85222687062566,1.9757086620007
São João da Boa Vista,37,14,809836,142699,763971,770,793,95.0809793587838,97.9210605604098,13,19,1.60526328787557,2.34615403612583
São João da Boa Vista,38,14,809836,142699,763971,896,794,110.639685072039,98.0445423517848,13,21,1.60526328787557,2.59311761887592
São João da Boa Vista,39,14,809836,142699,763971,972,786,120.024301216543,97.0566880207844,15,12,1.85222687062566,1.48178149650053
São João da Boa Vista,40,14,809836,142699,763971,713,720,88.0425172504062,88.9068897900316,23,15,2.84008120162601,1.85222687062566
São João da Boa Vista,41,14,809836,142699,763971,899,601,111.010130446164,74.2125566164013,20,14,2.46963582750088,1.72874507925061
São João da Boa Vista,42,14,809836,142699,763971,557,582,68.7793577958994,71.8664025802755,13,9,1.60526328787557,1.11133612237539
São João da Boa Vista,43,14,809836,142699,763971,477,462,58.9008144858959,57.0485876152703,22,5,2.71659941025096,0.617408956875219
São João da Boa Vista,44,14,809836,142699,763971,634,391,78.2874557317778,48.2813804276421,11,6,1.35829970512548,0.740890748250263
São João da Boa Vista,45,14,809836,142699,763971,202,374,24.9433218577589,46.1821899742664,9,3,1.11133612237539,0.370445374125132
São João da Boa Vista,46,14,809836,142699,763971,612,437,75.5708563215268,53.9615428308942,12,9,1.48178149650053,1.11133612237539
São João da Boa Vista,47,14,809836,142699,763971,380,451,46.9230807225167,55.6902879101448,13,4,1.60526328787557,0.493927165500175
São João da Boa Vista,48,14,809836,142699,763971,288,613,35.5627559160126,75.6943381129019,9,8,1.11133612237539,0.987854331000351
São João da Boa Vista,49,14,809836,142699,763971,746,926,92.1174163657827,114.344138813291,14,15,1.72874507925061,1.85222687062566
São João da Boa Vista,50,14,809836,142699,763971,793,881,97.9210605604098,108.787458201414,9,16,1.11133612237539,1.9757086620007
São João da Boa Vista,51,14,809836,142699,763971,723,884,89.2773351641567,109.157903575539,11,9,1.35829970512548,1.11133612237539
São João da Boa Vista,52,14,809836,142699,763971,691,865,85.3259178401553,106.811749539413,10,11,1.23481791375044,1.35829970512548
São João da Boa Vista,53,14,809836,142699,763971,508,916,62.7287500185223,113.10932089954,6,11,0.740890748250263,1.35829970512548
São José do Rio Preto,9,15,1570421,291350,2200037,0,7,0,0.445740346060069,0,0,0,0
São José do Rio Preto,10,15,1570421,291350,2200037,0,15,0,0.955157884414434,0,1,0,0.0636771922942956
São José do Rio Preto,11,15,1570421,291350,2200037,0,26,0,1.65560699965169,0,0,0,0
São José do Rio Preto,12,15,1570421,291350,2200037,1,57,0.0636771922942956,3.62959996077485,0,5,0,0.318385961471478
São José do Rio Preto,13,15,1570421,291350,2200037,0,60,0,3.82063153765774,0,4,0,0.254708769177182
São José do Rio Preto,14,15,1570421,291350,2200037,11,64,0.700449115237252,4.07534030683492,0,3,0,0.191031576882887
São José do Rio Preto,15,15,1570421,291350,2200037,50,59,3.18385961471478,3.75695434536344,3,4,0.191031576882887,0.254708769177182
São José do Rio Preto,16,15,1570421,291350,2200037,52,65,3.31121399930337,4.13901749912921,3,3,0.191031576882887,0.191031576882887
São José do Rio Preto,17,15,1570421,291350,2200037,21,126,1.33722103818021,8.02332622908125,5,3,0.318385961471478,0.191031576882887
São José do Rio Preto,18,15,1570421,291350,2200037,71,275,4.52108065289499,17.5112278809313,1,9,0.0636771922942956,0.57309473064866
São José do Rio Preto,19,15,1570421,291350,2200037,163,253,10.3793823439702,16.1103296504568,4,23,0.254708769177182,1.4645754227688
São José do Rio Preto,20,15,1570421,291350,2200037,308,307,19.612575226643,19.5488980343488,15,16,0.955157884414434,1.01883507670873
São José do Rio Preto,21,15,1570421,291350,2200037,371,441,23.6242383411837,28.0816418017844,13,23,0.827803499825843,1.4645754227688
São José do Rio Preto,22,15,1570421,291350,2200037,345,661,21.968631341532,42.0906241065294,10,31,0.636771922942956,1.97399296112316
São José do Rio Preto,23,15,1570421,291350,2200037,494,1297,31.456532993382,82.5893184057014,19,56,1.20986665359162,3.56592276848055
São José do Rio Preto,24,15,1570421,291350,2200037,998,1605,63.549837909707,102.201893632344,32,69,2.03767015341746,4.3937262683064
São José do Rio Preto,25,15,1570421,291350,2200037,1304,1993,83.0350587517615,126.908644242531,43,62,2.73811926865471,3.94798592224633
São José do Rio Preto,26,15,1570421,291350,2200037,1756,2488,111.817149668783,158.428854428207,42,79,2.67444207636042,5.03049819124935
São José do Rio Preto,27,15,1570421,291350,2200037,1875,3428,119.394735551804,218.285415184845,66,117,4.20269469142351,7.45023149843259
São José do Rio Preto,28,15,1570421,291350,2200037,3164,4236,201.474636419151,269.736586558636,78,98,4.96682099895506,6.24036484484097
São José do Rio Preto,29,15,1570421,291350,2200037,2886,4656,183.772376961337,296.48100732224,86,113,5.47623853730942,7.1955227292554
São José do Rio Preto,30,15,1570421,291350,2200037,4565,4861,290.686382823459,309.534831742571,94,123,5.98565607566379,7.83229465219836
São José do Rio Preto,31,15,1570421,291350,2200037,4485,4658,285.592207439916,296.608361706829,100,120,6.36771922942956,7.64126307531547
São José do Rio Preto,32,15,1570421,291350,2200037,6256,4329,398.364514993113,275.658565442006,94,106,5.98565607566379,6.74978238319533
São José do Rio Preto,33,15,1570421,291350,2200037,5011,4985,319.086410586715,317.430803587064,99,130,6.30404203713526,8.27803499825843
São José do Rio Preto,34,15,1570421,291350,2200037,4490,4070,285.910593401387,259.166172637783,125,99,7.95964903678695,6.30404203713526
São José do Rio Preto,35,15,1570421,291350,2200037,4302,3444,273.93928125006,219.304250261554,94,66,5.98565607566379,4.20269469142351
São José do Rio Preto,36,15,1570421,291350,2200037,4027,3309,256.428053369128,210.707829301824,122,87,7.76861745990406,5.53991572960372
São José do Rio Preto,37,15,1570421,291350,2200037,3215,3150,204.72217322616,200.583155727031,109,93,6.94081396007822,5.92197888336949
São José do Rio Preto,38,15,1570421,291350,2200037,3207,3112,204.212755687806,198.163422419848,100,87,6.36771922942956,5.53991572960372
São José do Rio Preto,39,15,1570421,291350,2200037,3550,3042,226.054032644749,193.706018959247,72,98,4.58475784518928,6.24036484484097
São José do Rio Preto,40,15,1570421,291350,2200037,2911,2251,185.364306768695,143.337359854459,94,61,5.98565607566379,3.88430872995203
São José do Rio Preto,41,15,1570421,291350,2200037,2392,2106,152.315843967955,134.104166971787,113,69,7.1955227292554,4.3937262683064
São José do Rio Preto,42,15,1570421,291350,2200037,2371,1858,150.978622929775,118.312223282801,76,55,4.83946661436647,3.50224557618626
São José do Rio Preto,43,15,1570421,291350,2200037,1803,1552,114.809977706615,98.8270024407468,57,25,3.62959996077485,1.59192980735739
São José do Rio Preto,44,15,1570421,291350,2200037,1763,1249,112.262890014843,79.5328131755752,45,22,2.8654736532433,1.4008982304745
São José do Rio Preto,45,15,1570421,291350,2200037,628,1304,39.9892767608176,83.0350587517615,33,39,2.10134734571175,2.48341049947753
São José do Rio Preto,46,15,1570421,291350,2200037,2098,2058,133.594749433432,131.04766174166,58,41,3.69327715306915,2.61076488406612
São José do Rio Preto,47,15,1570421,291350,2200037,2556,2725,162.75890350422,173.520349001956,42,46,2.67444207636042,2.9291508455376
São José do Rio Preto,48,15,1570421,291350,2200037,2409,3059,153.398356236958,194.78853122825,25,46,1.59192980735739,2.9291508455376
São José do Rio Preto,49,15,1570421,291350,2200037,2937,2618,187.019913768346,166.706889426466,57,61,3.62959996077485,3.88430872995203
São José do Rio Preto,50,15,1570421,291350,2200037,2306,2435,146.839605430646,155.05396323661,38,46,2.41973330718323,2.9291508455376
São José do Rio Preto,51,15,1570421,291350,2200037,2690,2662,171.291647271655,169.508685887415,58,52,3.69327715306915,3.31121399930337
São José do Rio Preto,52,15,1570421,291350,2200037,2080,2781,132.448559972135,177.086271770436,49,42,3.12018242242048,2.67444207636042
São José do Rio Preto,53,15,1570421,291350,2200037,2253,3290,143.464714239048,209.497962648233,47,25,2.99282803783189,1.59192980735739
Sorocaba,9,6,2461760,357613,2318427,0,6,0,0.243728064474197,0,0,0,0
Sorocaba,10,6,2461760,357613,2318427,0,20,0,0.812426881580658,0,0,0,0
Sorocaba,11,6,2461760,357613,2318427,0,20,0,0.812426881580658,0,1,0,0.0406213440790329
Sorocaba,12,6,2461760,357613,2318427,0,68,0,2.76225139737424,0,3,0,0.121864032237099
Sorocaba,13,6,2461760,357613,2318427,2,102,0.0812426881580658,4.14337709606135,0,16,0,0.649941505264526
Sorocaba,14,6,2461760,357613,2318427,12,93,0.487456128948395,3.77778499935006,2,9,0.0812426881580658,0.365592096711296
Sorocaba,15,6,2461760,357613,2318427,35,85,1.42174704276615,3.4528142467178,1,4,0.0406213440790329,0.162485376316132
Sorocaba,16,6,2461760,357613,2318427,54,153,2.19355258026778,6.21506564409203,8,16,0.324970752632263,0.649941505264526
Sorocaba,17,6,2461760,357613,2318427,81,200,3.29032887040166,8.12426881580658,11,13,0.446834784869362,0.528077473027428
Sorocaba,18,6,2461760,357613,2318427,159,450,6.45879370856623,18.2796048355648,10,28,0.406213440790329,1.13739763421292
Sorocaba,19,6,2461760,357613,2318427,250,529,10.1553360197582,21.4886910178084,13,28,0.528077473027428,1.13739763421292
Sorocaba,20,6,2461760,357613,2318427,462,697,18.7670609645132,28.3130768230859,16,39,0.649941505264526,1.58423241908228
Sorocaba,21,6,2461760,357613,2318427,537,738,21.8136617704407,29.9785519303263,29,49,1.17801897829195,1.99044585987261
Sorocaba,22,6,2461760,357613,2318427,642,916,26.0789028987391,37.2091511763941,24,48,0.974912257896789,1.94982451579358
Sorocaba,23,6,2461760,357613,2318427,834,1368,33.8782009619134,55.569998700117,33,63,1.34050435460809,2.55914467697907
Sorocaba,24,6,2461760,357613,2318427,604,1766,24.5352918237359,71.7372936435721,34,63,1.38112569868712,2.55914467697907
Sorocaba,25,6,2461760,357613,2318427,1344,2952,54.5950864422202,119.914207721305,58,64,2.35603795658391,2.5997660210581
Sorocaba,26,6,2461760,357613,2318427,2491,2365,101.187768100871,96.0694787469128,63,73,2.55914467697907,2.9653581177694
Sorocaba,27,6,2461760,357613,2318427,2657,2839,107.93091121799,115.323995840374,55,77,2.23417392434681,3.12784349408553
Sorocaba,28,6,2461760,357613,2318427,2533,2937,102.89386455219,119.30488756012,62,77,2.51852333290004,3.12784349408553
Sorocaba,29,6,2461760,357613,2318427,2097,3019,85.182958533732,122.6358377746,63,68,2.55914467697907,2.76225139737424
Sorocaba,30,6,2461760,357613,2318427,3509,2856,142.540296373326,116.014558689718,89,61,3.61529962303393,2.47790198882101
Sorocaba,31,6,2461760,357613,2318427,3355,2580,136.284609385155,104.803067723905,73,53,2.9653581177694,2.15293123618874
Sorocaba,32,6,2461760,357613,2318427,3069,2828,124.666904978552,114.877161055505,58,69,2.35603795658391,2.80287274145327
Sorocaba,33,6,2461760,357613,2318427,3276,2171,133.075523202912,88.1889379955804,50,50,2.03106720395164,2.03106720395164
Sorocaba,34,6,2461760,357613,2318427,2300,1925,93.4290913817756,78.1960873521383,60,38,2.43728064474197,1.54361107500325
Sorocaba,35,6,2461760,357613,2318427,2169,1924,88.1076953074223,78.1554660080593,51,33,2.07168854803068,1.34050435460809
Sorocaba,36,6,2461760,357613,2318427,3392,2334,137.78759911608,94.8102170804628,47,42,1.90920317171455,1.70609645131938
Sorocaba,37,6,2461760,357613,2318427,1854,1859,75.311971922527,75.5150786429221,43,36,1.74671779539841,1.46236838684518
Sorocaba,38,6,2461760,357613,2318427,1744,1490,70.8436240738334,60.525802677759,41,29,1.66547510724035,1.17801897829195
